elapsed_seconds,percent_known,percent_free,percent_occupied,free_cells,occupied_cells,unknown_cells,total_cells
13.7,45.99,41.44,4.55,12381,1360,16135,29876
13.9,45.99,41.46,4.53,12387,1354,16135,29876
14.0,45.99,41.43,4.57,12377,1364,16135,29876
14.1,45.91,41.03,4.88,12416,1478,16370,30264
14.3,45.95,41.00,4.95,12408,1498,16358,30264
14.4,45.95,40.99,4.96,12404,1502,16358,30264
14.6,45.97,40.99,4.98,12404,1507,16353,30264
14.7,45.97,40.96,5.01,12395,1516,16353,30264
14.9,45.97,40.94,5.03,12390,1521,16353,30264
15.0,45.97,40.96,5.01,12395,1516,16353,30264
15.1,45.99,40.96,5.03,12396,1523,16345,30264
15.3,46.06,40.97,5.09,12400,1541,16323,30264
15.4,46.10,40.95,5.15,12394,1558,16312,30264
15.5,46.22,40.91,5.32,12380,1609,16275,30264
15.7,46.27,40.94,5.32,12391,1611,16262,30264
15.8,45.78,40.32,5.46,12360,1673,16619,30652
16.0,45.90,40.02,5.88,12344,1813,16689,30846
16.1,45.90,40.06,5.84,12357,1801,16688,30846
16.2,45.90,40.07,5.83,12360,1798,16688,30846
16.4,45.91,40.02,5.88,12345,1815,16686,30846
16.5,45.91,40.09,5.81,12367,1793,16686,30846
16.7,45.91,40.11,5.80,12371,1789,16686,30846
16.8,45.91,40.12,5.79,12374,1786,16686,30846
16.9,45.91,40.13,5.77,12380,1780,16686,30846
17.1,45.91,40.15,5.75,12385,1775,16686,30846
17.2,45.91,40.13,5.77,12379,1781,16686,30846
17.4,45.91,40.13,5.77,12380,1780,16686,30846
17.5,45.91,40.16,5.74,12388,1772,16686,30846
17.7,45.91,40.16,5.74,12389,1771,16686,30846
17.8,45.91,40.17,5.73,12392,1768,16686,30846
18.0,45.91,40.17,5.73,12391,1769,16686,30846
18.1,45.91,40.19,5.72,12396,1764,16686,30846
18.3,45.91,40.26,5.65,12418,1742,16686,30846
18.4,45.91,40.25,5.65,12416,1744,16686,30846
18.6,45.91,40.25,5.66,12414,1746,16686,30846
18.7,45.91,40.26,5.64,12420,1740,16686,30846
18.9,45.91,40.27,5.63,12422,1738,16686,30846
19.0,45.91,40.28,5.63,12424,1736,16686,30846
19.2,45.91,40.28,5.62,12426,1734,16686,30846
19.3,45.91,40.29,5.62,12427,1733,16686,30846
19.5,45.91,40.29,5.62,12427,1733,16686,30846
19.6,45.91,40.28,5.63,12424,1736,16686,30846
19.8,45.91,40.27,5.63,12422,1738,16686,30846
19.9,45.91,40.27,5.63,12422,1738,16686,30846
20.0,45.91,40.25,5.66,12417,1745,16684,30846
20.2,45.91,40.25,5.66,12417,1745,16684,30846
20.3,45.91,40.26,5.65,12420,1742,16684,30846
20.5,45.91,40.28,5.63,12425,1737,16684,30846
20.6,45.91,40.28,5.63,12424,1738,16684,30846
20.8,46.40,40.32,6.08,12438,1876,16532,30846
20.9,46.40,40.30,6.10,12432,1882,16532,30846
21.1,46.40,40.22,6.19,12405,1909,16532,30846
21.2,46.40,40.06,6.34,12357,1957,16532,30846
21.4,46.40,40.02,6.38,12345,1969,16532,30846
21.5,46.40,39.97,6.44,12329,1985,16532,30846
21.7,46.40,39.97,6.43,12330,1984,16532,30846
21.8,46.40,40.05,6.35,12355,1959,16532,30846
22.0,46.40,40.10,6.31,12369,1945,16532,30846
22.1,46.40,40.12,6.28,12376,1938,16532,30846
22.3,46.40,40.11,6.30,12371,1943,16532,30846
22.4,46.40,40.11,6.30,12371,1943,16532,30846
22.6,46.40,40.12,6.29,12374,1940,16532,30846
22.7,46.40,40.12,6.29,12374,1940,16532,30846
22.8,46.40,40.10,6.31,12368,1946,16532,30846
23.0,46.40,40.09,6.32,12365,1949,16532,30846
23.2,46.40,40.09,6.32,12366,1948,16532,30846
23.3,46.40,40.09,6.31,12367,1947,16532,30846
23.5,46.40,40.09,6.31,12367,1947,16532,30846
23.6,46.40,40.09,6.32,12365,1949,16532,30846
23.8,46.40,40.10,6.30,12370,1944,16532,30846
23.9,46.40,40.10,6.30,12370,1944,16532,30846
24.0,46.40,40.08,6.33,12362,1952,16532,30846
24.2,46.40,40.00,6.40,12339,1975,16532,30846
24.4,46.40,39.99,6.42,12334,1980,16532,30846
24.5,46.40,40.00,6.41,12338,1976,16532,30846
24.6,46.40,40.00,6.41,12337,1977,16532,30846
24.8,46.40,40.00,6.41,12337,1977,16532,30846
24.9,46.40,40.05,6.36,12353,1961,16532,30846
25.1,46.40,40.05,6.36,12353,1961,16532,30846
25.2,46.40,40.05,6.35,12355,1959,16532,30846
25.4,46.40,40.09,6.32,12365,1949,16532,30846
25.5,46.40,40.09,6.32,12366,1948,16532,30846
25.7,46.02,39.72,6.31,12377,1965,16822,31164
25.8,46.02,39.76,6.26,12390,1952,16822,31164
26.0,46.02,39.76,6.26,12391,1951,16822,31164
26.1,46.02,39.78,6.24,12396,1946,16822,31164
26.3,46.06,39.75,6.31,12389,1966,16809,31164
26.4,46.17,39.69,6.48,12370,2018,16776,31164
26.6,46.17,39.71,6.46,12375,2013,16776,31164
26.7,46.17,39.72,6.45,12377,2011,16776,31164
26.9,46.17,39.74,6.42,12386,2002,16776,31164
27.0,46.17,39.73,6.43,12383,2005,16776,31164
27.2,46.17,39.75,6.41,12389,1999,16776,31164
27.3,46.17,39.74,6.43,12384,2004,16776,31164
27.5,46.17,39.75,6.42,12387,2001,16776,31164
27.7,46.17,39.77,6.40,12393,1995,16776,31164
27.8,46.17,39.78,6.39,12397,1991,16776,31164
27.9,46.20,39.78,6.42,12397,2000,16767,31164
28.1,46.20,39.78,6.42,12396,2001,16767,31164
28.3,46.20,39.79,6.41,12400,1997,16767,31164
28.4,46.20,39.78,6.42,12397,2000,16767,31164
28.6,46.20,39.79,6.41,12400,1997,16767,31164
28.7,46.20,39.81,6.39,12405,1992,16767,31164
28.9,46.20,39.80,6.40,12402,1995,16767,31164
29.0,46.20,39.80,6.40,12404,1993,16767,31164
29.2,46.20,39.80,6.40,12404,1994,16766,31164
29.3,46.20,39.80,6.40,12403,1995,16766,31164
29.5,46.20,39.79,6.41,12401,1997,16766,31164
29.6,46.20,39.78,6.42,12396,2002,16766,31164
29.8,46.20,39.76,6.44,12391,2007,16766,31164
29.9,46.20,39.75,6.45,12387,2011,16766,31164
30.1,46.20,39.73,6.47,12382,2016,16766,31164
30.2,46.20,39.74,6.46,12385,2013,16766,31164
30.3,46.21,39.74,6.47,12385,2015,16764,31164
30.5,46.25,39.75,6.50,12388,2025,16751,31164
30.7,46.29,39.80,6.49,12403,2024,16737,31164
30.8,46.29,39.78,6.51,12398,2029,16737,31164
31.0,46.29,39.77,6.52,12395,2032,16737,31164
31.1,46.29,39.78,6.51,12398,2029,16737,31164
31.3,46.30,39.77,6.53,12395,2035,16734,31164
31.4,46.37,39.83,6.53,12414,2036,16714,31164
31.6,46.37,39.83,6.54,12413,2037,16714,31164
31.7,46.38,39.83,6.55,12412,2041,16711,31164
31.9,46.54,39.99,6.56,12461,2044,16659,31164
32.0,46.55,40.02,6.54,12471,2037,16656,31164
32.2,46.55,40.01,6.54,12469,2039,16656,31164
32.3,46.62,40.08,6.54,12490,2039,16635,31164
32.5,46.63,40.07,6.56,12488,2044,16632,31164
32.7,46.65,40.08,6.57,12491,2047,16626,31164
32.8,46.65,40.08,6.57,12492,2046,16626,31164
33.0,46.31,39.80,6.51,12530,2048,16904,31482
33.2,46.31,39.80,6.50,12531,2047,16904,31482
33.4,46.39,39.87,6.52,12552,2054,16876,31482
33.5,46.42,39.89,6.54,12557,2058,16867,31482
33.7,46.48,39.93,6.55,12571,2063,16848,31482
33.8,46.49,39.93,6.55,12572,2063,16847,31482
34.0,46.49,39.94,6.55,12574,2062,16846,31482
34.1,46.49,39.93,6.57,12570,2067,16845,31482
34.3,46.49,39.92,6.58,12567,2070,16845,31482
34.4,46.60,40.02,6.58,12598,2073,16811,31482
34.5,46.62,40.03,6.59,12601,2075,16806,31482
34.7,46.62,40.02,6.60,12599,2077,16806,31482
34.9,46.62,40.02,6.60,12598,2078,16806,31482
35.0,46.62,40.01,6.60,12597,2079,16806,31482
35.2,46.65,40.05,6.60,12608,2079,16795,31482
35.3,46.67,40.08,6.59,12618,2076,16788,31482
35.5,46.67,40.07,6.60,12616,2078,16788,31482
35.6,46.68,40.07,6.61,12616,2080,16786,31482
35.8,46.72,40.12,6.60,12632,2077,16773,31482
35.9,46.13,39.62,6.52,12661,2083,17215,31959
36.1,46.17,39.64,6.53,12669,2086,17204,31959
36.2,46.17,39.64,6.53,12669,2086,17204,31959
36.4,46.17,39.64,6.53,12669,2086,17204,31959
36.5,46.17,39.64,6.52,12670,2085,17204,31959
36.7,46.17,39.64,6.53,12669,2086,17204,31959
36.8,46.17,39.64,6.53,12667,2088,17204,31959
37.0,46.17,39.63,6.54,12666,2089,17204,31959
37.1,46.17,39.63,6.54,12666,2089,17204,31959
37.3,46.17,39.63,6.54,12664,2091,17204,31959
37.4,46.20,39.66,6.54,12676,2089,17194,31959
37.6,46.25,39.70,6.55,12688,2094,17177,31959
37.8,46.25,39.70,6.56,12687,2095,17177,31959
37.9,46.25,39.70,6.56,12687,2095,17177,31959
38.1,46.25,39.70,6.55,12688,2094,17177,31959
38.3,46.25,39.72,6.54,12693,2089,17177,31959
38.4,46.25,39.73,6.52,12697,2085,17177,31959
38.6,46.25,39.73,6.53,12696,2086,17177,31959
38.7,46.25,39.72,6.53,12695,2087,17177,31959
38.9,46.25,39.74,6.51,12700,2082,17177,31959
39.0,46.25,39.74,6.51,12700,2082,17177,31959
39.1,46.25,39.73,6.52,12697,2085,17177,31959
39.3,46.25,39.73,6.52,12697,2085,17177,31959
39.4,46.40,39.88,6.52,12744,2085,17130,31959
39.6,46.43,39.87,6.57,12741,2099,17119,31959
39.8,46.59,40.01,6.57,12788,2101,17070,31959
39.9,46.89,40.31,6.58,12882,2104,16973,31959
40.1,47.36,40.77,6.59,13031,2105,16823,31959
40.3,47.72,41.13,6.59,13144,2106,16709,31959
40.4,47.92,41.32,6.60,13205,2110,16644,31959
40.6,47.92,41.30,6.62,13199,2116,16644,31959
40.7,48.21,41.54,6.67,13275,2133,16551,31959
40.9,49.24,42.51,6.73,13585,2152,16222,31959
41.0,49.56,42.81,6.75,13681,2158,16120,31959
41.2,49.94,43.18,6.76,13800,2161,15998,31959
41.3,50.62,43.64,6.98,13948,2230,15781,31959
41.5,50.77,43.80,6.98,13997,2230,15732,31959
41.7,50.87,43.89,6.97,14028,2229,15702,31959
41.8,50.89,43.87,7.02,14022,2242,15695,31959
42.0,51.04,44.04,7.00,14074,2238,15647,31959
42.1,51.43,44.42,7.01,14195,2240,15524,31959
42.3,51.91,44.87,7.04,14339,2250,15370,31959
42.4,52.83,45.76,7.07,14623,2260,15076,31959
42.6,53.67,46.48,7.19,14854,2299,14806,31959
42.8,53.85,46.59,7.26,14890,2320,14749,31959
42.9,54.01,46.69,7.32,14922,2338,14699,31959
43.1,54.62,47.26,7.36,15105,2352,14502,31959
43.2,55.75,48.38,7.37,15462,2356,14141,31959
43.4,57.36,49.93,7.44,15956,2377,13626,31959
43.6,57.54,50.04,7.50,15993,2397,13569,31959
43.7,57.61,50.09,7.53,16008,2405,13546,31959
43.9,57.70,50.17,7.53,16035,2406,13518,31959
44.0,59.18,51.61,7.57,16495,2419,13045,31959
44.2,60.74,53.13,7.61,16980,2433,12546,31959
44.4,62.12,54.45,7.67,17403,2451,12105,31959
44.5,62.29,54.59,7.70,17446,2460,12053,31959
44.7,63.52,55.78,7.74,17828,2473,11658,31959
44.8,65.42,57.70,7.72,18441,2467,11051,31959
45.0,67.39,59.54,7.84,19029,2507,10423,31959
45.2,68.61,60.70,7.91,19400,2527,10032,31959
45.4,68.68,60.76,7.92,19418,2532,10009,31959
45.6,69.39,61.45,7.94,19638,2538,9783,31959
45.7,70.18,62.17,8.01,19868,2560,9531,31959
45.9,70.31,62.22,8.09,19884,2587,9488,31959
46.1,70.32,62.25,8.06,19896,2577,9486,31959
46.2,70.38,62.33,8.04,19921,2571,9467,31959
46.4,70.38,62.38,7.99,19937,2555,9467,31959
46.6,70.38,62.39,7.99,19939,2554,9466,31959
46.7,70.44,62.39,8.05,19938,2574,9447,31959
46.9,70.46,62.33,8.13,19920,2597,9442,31959
47.1,70.47,62.27,8.20,19900,2621,9438,31959
47.3,70.47,62.26,8.20,19899,2622,9438,31959
47.5,70.47,62.29,8.19,19907,2616,9436,31959
47.7,70.48,62.28,8.20,19905,2620,9434,31959
47.8,70.49,62.26,8.24,19897,2632,9430,31959
48.0,70.49,62.31,8.19,19913,2616,9430,31959
48.2,70.52,62.31,8.21,19915,2624,9420,31959
48.3,70.52,62.28,8.25,19903,2636,9420,31959
48.5,70.52,62.28,8.24,19904,2635,9420,31959
48.6,70.52,62.29,8.24,19907,2632,9420,31959
48.8,70.52,62.24,8.29,19890,2649,9420,31959
49.0,70.63,62.25,8.38,19895,2678,9386,31959
49.1,70.63,62.24,8.40,19890,2683,9386,31959
49.3,70.63,62.21,8.42,19881,2692,9386,31959
49.5,70.63,62.15,8.49,19861,2712,9386,31959
49.7,70.63,62.20,8.43,19880,2693,9386,31959
49.8,70.63,62.23,8.40,19888,2685,9386,31959
50.0,70.63,62.24,8.39,19892,2681,9386,31959
50.2,70.63,62.26,8.37,19897,2676,9386,31959
50.3,70.63,62.26,8.37,19899,2674,9386,31959
50.5,70.63,62.28,8.36,19903,2671,9385,31959
50.6,70.67,62.29,8.39,19907,2680,9372,31959
50.8,70.67,62.31,8.37,19913,2674,9372,31959
51.0,70.67,62.28,8.39,19905,2682,9372,31959
51.2,70.67,62.29,8.38,19908,2679,9372,31959
51.3,70.71,62.29,8.42,19908,2691,9360,31959
51.5,70.72,62.32,8.41,19916,2687,9356,31959
51.6,70.72,62.32,8.41,19916,2687,9356,31959
51.8,70.72,62.33,8.40,19919,2684,9356,31959
52.0,70.72,62.35,8.37,19927,2676,9356,31959
52.1,70.72,62.36,8.36,19930,2673,9356,31959
52.3,70.72,62.36,8.36,19931,2672,9356,31959
52.5,70.82,62.43,8.38,19953,2679,9327,31959
52.7,70.82,62.39,8.43,19939,2693,9327,31959
52.8,70.82,62.43,8.39,19952,2680,9327,31959
53.0,70.82,62.48,8.34,19967,2665,9327,31959
53.2,70.82,62.45,8.37,19957,2675,9327,31959
53.4,70.82,62.45,8.36,19959,2673,9327,31959
53.6,70.82,62.46,8.35,19962,2670,9327,31959
53.7,70.82,62.46,8.35,19963,2669,9327,31959
53.9,70.84,62.46,8.38,19963,2677,9319,31959
54.1,70.85,62.46,8.39,19961,2682,9316,31959
54.3,70.85,62.48,8.37,19967,2676,9316,31959
54.4,70.85,62.49,8.36,19972,2671,9316,31959
54.6,70.85,62.49,8.36,19971,2672,9316,31959
54.8,70.85,62.49,8.36,19972,2671,9316,31959
54.9,70.85,62.50,8.35,19975,2668,9316,31959
55.1,70.85,62.51,8.35,19976,2667,9316,31959
55.3,70.85,62.52,8.33,19980,2663,9316,31959
55.5,70.85,62.52,8.33,19981,2662,9316,31959
55.7,70.85,62.51,8.35,19976,2668,9315,31959
55.9,70.85,62.48,8.38,19967,2677,9315,31959
56.0,70.85,62.46,8.39,19962,2682,9315,31959
56.2,70.85,62.48,8.37,19969,2675,9315,31959
56.4,70.85,62.45,8.40,19958,2686,9315,31959
56.6,70.85,62.47,8.39,19964,2680,9315,31959
56.7,70.85,62.47,8.39,19964,2680,9315,31959
56.9,70.85,62.48,8.37,19969,2675,9315,31959
57.1,70.85,62.50,8.35,19974,2670,9315,31959
57.3,70.85,62.51,8.35,19977,2667,9315,31959
57.4,70.85,62.51,8.34,19978,2666,9315,31959
57.6,70.85,62.54,8.32,19986,2658,9315,31959
57.8,70.85,62.55,8.30,19991,2653,9315,31959
58.0,70.85,62.54,8.31,19987,2657,9315,31959
58.2,70.85,62.55,8.31,19989,2655,9315,31959
58.3,70.85,62.55,8.30,19990,2654,9315,31959
58.5,70.85,62.56,8.29,19995,2649,9315,31959
58.6,70.85,62.56,8.30,19992,2652,9315,31959
58.8,70.85,62.55,8.30,19991,2653,9315,31959
59.0,70.85,62.56,8.29,19994,2650,9315,31959
59.2,70.85,62.56,8.29,19995,2649,9315,31959
59.3,70.85,62.55,8.30,19991,2653,9315,31959
59.5,70.85,62.56,8.30,19992,2652,9315,31959
59.6,70.85,62.55,8.31,19989,2655,9315,31959
59.8,70.85,62.54,8.32,19986,2658,9315,31959
59.9,70.85,62.54,8.31,19987,2657,9315,31959
60.1,70.85,62.55,8.31,19989,2655,9315,31959
60.3,70.85,62.53,8.32,19985,2659,9315,31959
60.4,70.85,62.51,8.35,19976,2668,9315,31959
60.6,70.86,62.48,8.38,19968,2677,9314,31959
60.8,70.86,62.46,8.40,19960,2685,9314,31959
60.9,70.86,62.46,8.40,19960,2685,9314,31959
61.1,70.86,62.46,8.40,19962,2683,9314,31959
61.3,70.86,62.42,8.44,19948,2697,9314,31959
61.4,70.86,62.40,8.46,19942,2703,9314,31959
61.6,70.86,62.33,8.54,19919,2728,9312,31959
61.8,70.86,62.29,8.57,19908,2739,9312,31959
61.9,70.86,62.22,8.64,19886,2761,9312,31959
62.1,70.86,62.20,8.66,19879,2768,9312,31959
62.3,70.86,62.27,8.60,19900,2747,9312,31959
62.4,70.86,62.29,8.57,19908,2739,9312,31959
62.6,70.86,62.27,8.59,19901,2746,9312,31959
62.8,70.86,62.29,8.57,19908,2739,9312,31959
62.9,70.86,62.29,8.58,19906,2741,9312,31959
63.1,70.94,62.35,8.60,19926,2747,9286,31959
63.2,70.94,62.35,8.59,19927,2746,9286,31959
63.4,70.94,62.35,8.60,19925,2748,9286,31959
63.5,71.04,62.36,8.68,19930,2773,9256,31959
63.7,71.04,62.35,8.69,19927,2777,9255,31959
63.8,71.04,62.38,8.66,19937,2767,9255,31959
63.9,71.04,62.33,8.71,19921,2783,9255,31959
64.1,71.05,62.29,8.76,19908,2799,9252,31959
64.2,71.05,62.30,8.75,19911,2796,9252,31959
64.4,71.05,62.34,8.71,19922,2785,9252,31959
64.6,71.05,62.33,8.72,19921,2786,9252,31959
64.7,71.05,62.32,8.73,19918,2789,9252,31959
64.9,71.05,62.27,8.78,19902,2805,9252,31959
65.1,71.05,62.25,8.80,19895,2812,9252,31959
65.2,71.05,62.24,8.81,19892,2815,9252,31959
65.4,71.05,62.26,8.79,19899,2808,9252,31959
65.5,71.05,62.28,8.77,19904,2803,9252,31959
65.7,71.05,62.25,8.80,19895,2812,9252,31959
65.9,71.05,62.21,8.84,19881,2826,9252,31959
66.0,71.05,62.16,8.89,19866,2841,9252,31959
66.2,71.05,62.19,8.86,19875,2832,9252,31959
66.3,71.05,62.23,8.82,19887,2820,9252,31959
66.5,71.05,62.22,8.83,19886,2821,9252,31959
66.7,71.05,62.22,8.83,19884,2823,9252,31959
66.8,71.05,62.19,8.86,19874,2833,9252,31959
67.0,71.05,62.22,8.83,19885,2822,9252,31959
67.1,71.05,62.22,8.83,19884,2823,9252,31959
67.3,71.05,62.25,8.80,19896,2811,9252,31959
67.5,71.05,62.30,8.75,19909,2798,9252,31959
67.6,71.05,62.28,8.77,19905,2802,9252,31959
67.8,71.05,62.30,8.75,19909,2798,9252,31959
67.9,71.05,62.29,8.76,19906,2801,9252,31959
68.1,71.05,62.27,8.78,19902,2805,9252,31959
68.3,71.05,62.27,8.78,19902,2805,9252,31959
68.4,71.05,62.27,8.78,19902,2805,9252,31959
68.6,71.05,62.27,8.78,19902,2805,9252,31959
68.7,71.05,62.26,8.79,19898,2809,9252,31959
68.9,71.05,62.27,8.78,19900,2807,9252,31959
69.0,71.05,62.25,8.80,19896,2811,9252,31959
69.2,71.05,62.27,8.78,19902,2805,9252,31959
69.4,71.05,62.26,8.79,19898,2809,9252,31959
69.5,71.05,62.25,8.80,19896,2811,9252,31959
69.7,71.05,62.25,8.80,19896,2811,9252,31959
69.8,71.05,62.24,8.81,19891,2816,9252,31959
70.0,71.05,62.25,8.80,19894,2813,9252,31959
70.2,71.05,62.25,8.80,19894,2813,9252,31959
70.3,71.05,62.25,8.80,19895,2812,9252,31959
70.5,71.05,62.25,8.80,19895,2812,9252,31959
70.6,71.05,62.25,8.80,19894,2813,9252,31959
70.8,71.05,62.25,8.80,19895,2812,9252,31959
70.9,71.05,62.26,8.79,19898,2809,9252,31959
71.1,71.05,62.27,8.78,19900,2807,9252,31959
71.3,71.05,62.27,8.78,19902,2805,9252,31959
71.4,71.05,62.27,8.78,19902,2805,9252,31959
71.6,71.05,62.29,8.76,19906,2801,9252,31959
71.8,71.05,62.29,8.76,19907,2800,9252,31959
71.9,71.05,62.29,8.76,19908,2799,9252,31959
72.1,71.05,62.30,8.75,19909,2798,9252,31959
72.2,71.05,62.30,8.75,19910,2797,9252,31959
72.4,71.05,62.29,8.76,19907,2800,9252,31959
72.6,71.05,62.29,8.76,19907,2800,9252,31959
72.8,71.05,62.28,8.77,19905,2802,9252,31959
72.9,71.05,62.27,8.78,19900,2807,9252,31959
73.1,71.05,62.27,8.78,19901,2806,9252,31959
73.2,71.05,62.27,8.78,19902,2805,9252,31959
73.4,71.05,62.28,8.77,19904,2803,9252,31959
73.6,71.05,62.28,8.77,19904,2803,9252,31959
73.8,71.05,62.28,8.77,19905,2802,9252,31959
74.0,71.05,62.28,8.77,19904,2803,9252,31959
74.2,71.05,62.30,8.75,19909,2798,9252,31959
74.4,71.05,62.29,8.76,19906,2801,9252,31959
74.5,71.05,62.29,8.76,19908,2799,9252,31959
74.7,71.05,62.28,8.77,19904,2803,9252,31959
74.9,71.05,62.28,8.77,19903,2804,9252,31959
75.0,71.05,62.27,8.78,19902,2805,9252,31959
75.3,71.05,62.27,8.78,19902,2805,9252,31959
75.5,71.05,62.30,8.75,19911,2796,9252,31959
75.7,71.05,62.31,8.74,19913,2794,9252,31959
75.8,71.05,62.31,8.74,19915,2792,9252,31959
76.0,71.05,62.31,8.74,19913,2794,9252,31959
76.3,71.05,62.31,8.74,19914,2793,9252,31959
76.4,71.05,62.33,8.72,19920,2787,9252,31959
76.7,71.05,62.30,8.75,19910,2797,9252,31959
76.8,71.05,62.29,8.76,19906,2801,9252,31959
77.0,71.05,62.28,8.77,19904,2803,9252,31959
77.2,71.05,62.26,8.79,19898,2809,9252,31959
77.4,71.05,62.26,8.79,19898,2809,9252,31959
77.5,71.05,62.27,8.78,19900,2807,9252,31959
77.7,71.05,62.25,8.80,19894,2813,9252,31959
77.9,71.05,62.05,9.01,19829,2878,9252,31959
