elapsed_seconds,percent_known,percent_free,percent_occupied,free_cells,occupied_cells,unknown_cells,total_cells
73.3,69.48,61.17,8.31,20161,2738,10061,32960
73.4,69.48,61.18,8.30,20164,2735,10061,32960
73.5,69.50,61.18,8.32,20164,2742,10054,32960
73.7,69.50,61.18,8.31,20166,2740,10054,32960
73.8,69.50,61.17,8.33,20162,2744,10054,32960
73.9,69.50,61.17,8.32,20163,2743,10054,32960
74.0,69.50,61.17,8.33,20161,2745,10054,32960
74.1,69.50,61.17,8.33,20160,2746,10054,32960
74.2,69.50,61.17,8.33,20160,2746,10054,32960
74.3,69.50,61.17,8.33,20161,2746,10053,32960
74.5,69.50,60.92,8.58,20078,2829,10053,32960
74.6,69.50,60.91,8.59,20075,2832,10053,32960
74.7,69.50,61.01,8.49,20110,2797,10053,32960
74.8,69.50,61.03,8.47,20114,2793,10053,32960
74.9,69.50,61.03,8.47,20116,2791,10053,32960
75.0,69.50,61.15,8.35,20155,2752,10053,32960
75.2,69.50,61.09,8.41,20135,2772,10053,32960
75.3,69.54,60.99,8.55,20103,2819,10038,32960
75.4,69.54,61.06,8.48,20126,2796,10038,32960
75.5,69.54,61.13,8.41,20150,2772,10038,32960
75.6,69.54,61.17,8.37,20163,2759,10038,32960
75.7,69.55,61.24,8.31,20186,2738,10036,32960
75.8,69.55,61.26,8.29,20192,2732,10036,32960
75.9,69.55,61.26,8.29,20190,2734,10036,32960
76.0,69.55,61.25,8.30,20187,2737,10036,32960
76.1,69.55,61.23,8.32,20182,2742,10036,32960
76.3,69.55,61.23,8.32,20181,2743,10036,32960
76.3,69.55,61.20,8.35,20171,2753,10036,32960
76.5,69.55,61.20,8.35,20172,2752,10036,32960
76.6,69.55,61.16,8.39,20159,2765,10036,32960
76.7,69.55,61.15,8.40,20155,2769,10036,32960
76.8,69.55,61.19,8.36,20167,2757,10036,32960
76.9,69.55,61.18,8.37,20164,2760,10036,32960
77.0,69.55,61.18,8.37,20165,2759,10036,32960
77.1,69.55,61.21,8.34,20175,2749,10036,32960
77.2,69.55,61.21,8.34,20175,2749,10036,32960
77.3,69.55,61.19,8.36,20169,2755,10036,32960
77.4,69.55,61.22,8.33,20178,2746,10036,32960
77.5,69.55,61.22,8.33,20178,2746,10036,32960
77.6,69.55,61.22,8.33,20177,2747,10036,32960
77.8,69.56,61.21,8.35,20176,2751,10033,32960
77.9,69.56,61.20,8.36,20170,2757,10033,32960
78.0,69.56,61.21,8.35,20175,2752,10033,32960
78.1,69.56,61.18,8.38,20166,2761,10033,32960
78.2,69.57,61.18,8.39,20165,2764,10031,32960
78.3,69.63,61.21,8.42,20175,2774,10011,32960
78.4,69.63,61.19,8.43,20169,2780,10011,32960
78.5,69.65,61.24,8.41,20184,2773,10003,32960
78.7,69.71,61.30,8.42,20204,2774,9982,32960
78.8,69.80,61.37,8.42,20229,2776,9955,32960
78.9,69.91,61.50,8.40,20272,2769,9919,32960
79.0,69.91,61.49,8.42,20268,2775,9917,32960
79.1,70.00,61.57,8.43,20293,2780,9887,32960
79.2,70.08,61.65,8.43,20320,2777,9863,32960
79.3,70.49,62.07,8.42,20459,2775,9726,32960
79.5,70.50,62.07,8.43,20457,2780,9723,32960
79.6,70.63,62.17,8.46,20492,2787,9681,32960
79.7,70.64,62.18,8.46,20495,2787,9678,32960
79.8,70.77,62.31,8.46,20539,2788,9633,32960
79.9,70.77,62.29,8.48,20532,2795,9633,32960
80.0,70.77,62.30,8.48,20533,2794,9633,32960
80.1,70.79,62.33,8.46,20545,2788,9627,32960
80.2,70.95,62.49,8.46,20597,2787,9576,32960
80.3,71.09,62.61,8.48,20635,2795,9530,32960
80.4,71.09,62.61,8.47,20637,2793,9530,32960
80.5,71.09,62.59,8.49,20631,2799,9530,32960
80.6,71.13,62.63,8.51,20642,2804,9514,32960
80.7,71.13,62.62,8.51,20641,2805,9514,32960
80.8,71.25,62.72,8.53,20674,2810,9476,32960
81.0,71.40,62.87,8.53,20721,2813,9426,32960
81.1,71.50,62.96,8.55,20751,2817,9392,32960
81.2,71.50,62.96,8.55,20750,2818,9392,32960
81.3,71.50,62.95,8.55,20749,2819,9392,32960
81.4,71.81,63.25,8.56,20847,2823,9290,32960
81.5,72.04,63.47,8.57,20919,2826,9215,32960
81.6,72.05,63.47,8.58,20919,2828,9213,32960
81.7,72.05,63.47,8.58,20919,2828,9213,32960
81.9,72.05,63.46,8.59,20916,2831,9213,32960
82.0,72.12,63.54,8.59,20942,2830,9188,32960
82.1,72.33,63.73,8.60,21006,2833,9121,32960
82.2,72.40,63.80,8.59,21030,2832,9098,32960
82.3,72.40,63.80,8.59,21030,2832,9098,32960
82.4,72.40,63.81,8.58,21033,2829,9098,32960
82.5,72.40,63.81,8.58,21033,2829,9098,32960
82.6,72.40,63.82,8.58,21034,2828,9098,32960
82.7,72.42,63.84,8.57,21043,2825,9092,32960
82.9,72.42,63.85,8.56,21045,2823,9092,32960
83.0,72.42,63.85,8.57,21044,2824,9092,32960
83.1,72.42,63.84,8.57,21043,2825,9092,32960
83.2,72.46,63.89,8.57,21058,2824,9078,32960
83.3,72.57,63.99,8.58,21091,2827,9042,32960
83.4,72.57,64.00,8.57,21093,2825,9042,32960
83.5,72.57,63.99,8.58,21090,2828,9042,32960
83.6,72.57,63.98,8.59,21087,2831,9042,32960
83.7,72.57,63.97,8.59,21086,2832,9042,32960
83.8,72.57,63.96,8.61,21081,2837,9042,32960
83.9,72.57,63.96,8.61,21080,2838,9042,32960
84.1,72.57,63.98,8.59,21087,2831,9042,32960
84.2,72.57,63.97,8.60,21085,2833,9042,32960
84.3,72.57,63.97,8.60,21085,2833,9042,32960
84.4,72.57,63.98,8.59,21087,2831,9042,32960
84.5,72.57,63.96,8.61,21081,2837,9042,32960
84.6,72.57,63.96,8.61,21081,2837,9042,32960
84.7,72.57,63.96,8.60,21082,2836,9042,32960
84.8,72.61,63.99,8.61,21092,2839,9029,32960
84.9,72.63,64.03,8.60,21103,2836,9021,32960
85.0,72.63,64.05,8.58,21111,2828,9021,32960
85.1,72.64,64.05,8.59,21110,2831,9019,32960
85.3,72.65,64.07,8.58,21118,2828,9014,32960
85.4,72.82,64.07,8.75,21116,2884,8960,32960
85.5,73.16,64.34,8.82,21207,2906,8847,32960
85.6,73.16,64.37,8.79,21215,2898,8847,32960
85.7,73.16,64.37,8.79,21216,2897,8847,32960
85.8,73.16,64.36,8.80,21212,2901,8847,32960
85.9,73.28,64.60,8.68,21292,2862,8806,32960
86.1,73.44,64.75,8.69,21343,2864,8753,32960
86.2,73.44,64.77,8.68,21347,2860,8753,32960
86.3,73.44,64.77,8.67,21348,2859,8753,32960
86.4,73.44,64.78,8.67,21350,2857,8753,32960
86.5,73.44,64.76,8.69,21344,2863,8753,32960
86.6,73.44,64.76,8.68,21346,2861,8753,32960
86.7,73.44,64.77,8.68,21347,2860,8753,32960
86.8,73.44,64.76,8.68,21345,2862,8753,32960
86.9,73.46,64.74,8.72,21337,2875,8748,32960
87.0,73.69,64.95,8.74,21407,2880,8673,32960
87.1,74.12,65.39,8.73,21551,2878,8531,32960
87.2,74.12,65.39,8.73,21552,2877,8531,32960
87.3,74.12,65.36,8.76,21542,2887,8531,32960
87.5,74.12,65.37,8.75,21547,2884,8529,32960
87.6,74.21,65.46,8.75,21576,2885,8499,32960
87.7,74.45,65.69,8.76,21650,2888,8422,32960
87.8,74.45,65.69,8.75,21653,2885,8422,32960
87.9,74.45,65.69,8.76,21651,2887,8422,32960
88.0,74.48,65.69,8.80,21650,2899,8411,32960
88.1,74.55,65.77,8.78,21678,2895,8387,32960
88.2,74.66,65.88,8.78,21714,2893,8353,32960
88.3,74.80,65.99,8.81,21749,2905,8306,32960
88.4,74.80,66.00,8.80,21753,2901,8306,32960
88.5,74.98,66.17,8.81,21810,2905,8245,32960
88.7,75.31,66.47,8.83,21910,2911,8139,32960
88.8,75.62,66.79,8.83,22015,2910,8035,32960
88.9,75.62,66.78,8.84,22012,2913,8035,32960
89.0,75.62,66.76,8.87,22003,2922,8035,32960
89.1,75.64,66.79,8.85,22013,2918,8029,32960
89.2,75.73,66.87,8.86,22041,2919,8000,32960
89.4,76.02,67.17,8.85,22140,2917,7903,32960
89.5,76.16,67.31,8.86,22184,2919,7857,32960
89.6,76.30,67.42,8.87,22223,2924,7813,32960
89.7,76.59,67.71,8.88,22317,2926,7717,32960
89.8,76.86,67.97,8.89,22402,2930,7628,32960
89.9,77.28,68.39,8.89,22541,2931,7488,32960
90.0,77.40,68.48,8.92,22570,2940,7450,32960
90.2,77.50,68.57,8.93,22601,2944,7415,32960
90.3,77.64,68.70,8.94,22642,2948,7370,32960
90.4,78.16,69.18,8.98,22802,2961,7197,32960
90.5,79.09,70.05,9.04,23089,2978,6893,32960
90.6,79.14,70.09,9.05,23101,2983,6876,32960
90.7,79.22,70.17,9.05,23127,2983,6850,32960
90.8,79.30,70.22,9.07,23146,2991,6823,32960
90.9,79.88,70.78,9.10,23330,2999,6631,32960
91.0,80.81,71.69,9.12,23628,3007,6325,32960
91.2,81.95,72.77,9.18,23984,3027,5949,32960
91.3,82.73,73.51,9.22,24229,3039,5692,32960
91.4,84.69,75.45,9.24,24867,3046,5047,32960
91.5,85.84,76.53,9.31,25225,3067,4668,32960
91.6,87.41,78.06,9.35,25727,3082,4151,32960
91.7,88.40,79.00,9.40,26038,3097,3825,32960
91.8,89.59,80.17,9.42,26425,3104,3431,32960
92.0,90.61,81.12,9.49,26737,3129,3094,32960
92.1,91.21,81.69,9.52,26924,3139,2897,32960
92.2,91.92,82.38,9.54,27153,3145,2662,32960
92.3,93.23,83.70,9.53,27589,3141,2230,32960
92.4,93.32,83.81,9.51,27623,3136,2201,32960
92.6,93.35,83.87,9.48,27643,3126,2191,32960
92.7,93.36,83.88,9.48,27647,3126,2187,32960
92.8,93.41,83.94,9.47,27667,3120,2173,32960
93.0,93.41,83.94,9.47,27667,3120,2173,32960
93.1,93.41,83.94,9.47,27666,3122,2172,32960
93.2,93.42,83.94,9.48,27667,3124,2169,32960
93.3,93.45,83.94,9.51,27667,3134,2159,32960
93.4,93.45,83.94,9.51,27667,3135,2158,32960
93.5,93.45,83.97,9.48,27676,3126,2158,32960
93.6,93.45,83.96,9.50,27672,3130,2158,32960
93.7,93.45,83.95,9.51,27669,3133,2158,32960
93.9,93.46,83.97,9.49,27676,3127,2157,32960
94.0,93.52,83.98,9.54,27679,3146,2135,32960
94.1,93.53,83.99,9.54,27682,3145,2133,32960
94.2,93.70,84.16,9.54,27738,3146,2076,32960
94.3,93.71,84.17,9.54,27743,3144,2073,32960
94.4,93.71,84.18,9.53,27745,3142,2073,32960
94.5,93.71,84.19,9.52,27748,3139,2073,32960
94.6,93.71,84.17,9.54,27741,3146,2073,32960
94.7,93.71,84.12,9.59,27727,3160,2073,32960
94.8,93.71,84.07,9.64,27709,3178,2073,32960
94.9,93.71,84.05,9.66,27702,3185,2073,32960
95.1,93.71,84.07,9.64,27711,3176,2073,32960
95.2,93.72,84.10,9.62,27720,3170,2070,32960
95.3,93.72,84.09,9.63,27717,3173,2070,32960
95.4,93.72,84.10,9.62,27719,3171,2070,32960
95.5,93.72,84.10,9.61,27721,3169,2070,32960
95.7,93.72,84.11,9.61,27722,3168,2070,32960
95.8,93.72,84.13,9.59,27730,3160,2070,32960
96.0,93.72,84.12,9.60,27725,3165,2070,32960
96.1,93.72,84.10,9.62,27719,3171,2070,32960
96.2,93.72,84.12,9.60,27725,3165,2070,32960
96.3,93.72,84.13,9.59,27729,3161,2070,32960
96.4,93.72,84.12,9.60,27727,3163,2070,32960
96.5,93.72,84.13,9.59,27730,3160,2070,32960
96.6,93.72,84.14,9.58,27731,3159,2070,32960
96.7,93.72,84.15,9.57,27736,3154,2070,32960
96.8,93.72,84.16,9.56,27738,3152,2070,32960
96.9,93.72,84.15,9.57,27737,3153,2070,32960
97.0,93.72,84.14,9.58,27734,3156,2070,32960
97.2,93.77,84.13,9.64,27728,3177,2055,32960
97.3,93.77,84.13,9.64,27729,3176,2055,32960
97.4,93.77,84.12,9.65,27725,3180,2055,32960
97.5,93.77,84.11,9.65,27723,3182,2055,32960
97.6,93.77,84.13,9.64,27728,3177,2055,32960
97.7,93.77,84.11,9.65,27724,3181,2055,32960
97.8,93.77,84.13,9.64,27728,3177,2055,32960
97.9,93.77,84.16,9.61,27738,3167,2055,32960
98.0,93.77,84.14,9.63,27731,3174,2055,32960
98.1,93.77,84.11,9.65,27723,3182,2055,32960
98.2,93.77,84.09,9.68,27715,3190,2055,32960
98.4,93.87,84.11,9.76,27723,3218,2019,32960
98.5,93.87,84.14,9.73,27733,3208,2019,32960
98.6,93.87,84.14,9.73,27734,3207,2019,32960
98.7,93.90,84.15,9.75,27737,3212,2011,32960
98.8,93.90,84.15,9.75,27737,3212,2011,32960
98.9,93.90,84.14,9.76,27732,3217,2011,32960
99.0,93.90,84.13,9.77,27729,3220,2011,32960
99.2,93.90,84.13,9.77,27730,3219,2011,32960
99.3,93.90,84.12,9.78,27727,3222,2011,32960
99.4,93.90,84.09,9.81,27715,3234,2011,32960
99.5,93.90,84.06,9.84,27707,3242,2011,32960
99.6,93.90,84.08,9.82,27712,3237,2011,32960
99.7,93.90,84.06,9.84,27707,3242,2011,32960
99.8,93.90,84.05,9.85,27704,3245,2011,32960
99.9,93.90,84.04,9.86,27699,3250,2011,32960
100.0,93.90,84.04,9.86,27698,3251,2011,32960
100.1,93.90,84.03,9.87,27696,3253,2011,32960
100.2,93.90,84.00,9.89,27688,3261,2011,32960
100.3,93.90,84.00,9.90,27686,3263,2011,32960
100.5,93.90,83.99,9.91,27682,3267,2011,32960
100.6,93.90,83.99,9.91,27683,3266,2011,32960
100.7,93.90,83.99,9.91,27684,3265,2011,32960
100.8,93.90,83.99,9.91,27684,3265,2011,32960
100.9,93.90,84.01,9.89,27689,3260,2011,32960
101.0,93.90,84.02,9.88,27692,3257,2011,32960
101.1,93.90,84.02,9.88,27694,3256,2010,32960
101.2,93.90,84.02,9.88,27694,3256,2010,32960
101.3,93.90,84.04,9.86,27699,3251,2010,32960
101.4,93.90,84.04,9.86,27699,3251,2010,32960
101.5,93.90,84.02,9.88,27693,3257,2010,32960
101.6,93.90,84.02,9.88,27694,3256,2010,32960
101.7,93.90,84.03,9.87,27696,3254,2010,32960
101.8,93.90,84.03,9.88,27695,3255,2010,32960
101.9,93.90,84.01,9.89,27689,3261,2010,32960
102.0,93.90,84.01,9.89,27690,3261,2009,32960
102.2,93.90,84.01,9.89,27690,3261,2009,32960
102.3,93.90,84.02,9.89,27692,3259,2009,32960
102.4,93.90,84.02,9.89,27692,3259,2009,32960
102.5,93.90,84.00,9.90,27688,3263,2009,32960
102.6,93.90,84.00,9.91,27686,3265,2009,32960
102.7,93.90,84.00,9.90,27687,3264,2009,32960
102.8,93.90,84.01,9.89,27690,3261,2009,32960
102.9,93.90,84.00,9.91,27685,3266,2009,32960
103.0,93.90,84.00,9.90,27687,3264,2009,32960
103.1,93.90,84.00,9.91,27686,3265,2009,32960
103.2,93.91,84.00,9.91,27685,3267,2008,32960
103.3,93.91,84.02,9.89,27693,3259,2008,32960
103.4,93.91,84.03,9.88,27696,3256,2008,32960
103.5,93.91,84.04,9.87,27699,3253,2008,32960
103.6,93.91,84.03,9.88,27696,3256,2008,32960
103.7,93.91,84.04,9.86,27701,3251,2008,32960
103.8,93.91,83.91,9.99,27658,3294,2008,32960
103.9,93.91,83.88,10.02,27648,3304,2008,32960
104.0,93.91,83.94,9.96,27668,3284,2008,32960
104.0,93.91,83.95,9.95,27671,3281,2008,32960
104.2,93.91,83.90,10.01,27653,3299,2008,32960
104.3,93.91,83.91,10.00,27657,3295,2008,32960
104.4,93.91,83.94,9.96,27668,3284,2008,32960
104.5,93.91,83.96,9.95,27673,3279,2008,32960
104.6,93.91,83.99,9.92,27682,3270,2008,32960
104.7,93.91,83.96,9.95,27674,3278,2008,32960
104.9,93.91,83.94,9.97,27667,3285,2008,32960
105.0,93.91,84.02,9.88,27694,3258,2008,32960
105.1,93.91,84.02,9.89,27692,3260,2008,32960
105.2,93.91,84.00,9.91,27686,3266,2008,32960
105.3,93.91,84.02,9.88,27694,3258,2008,32960
105.4,93.91,84.04,9.87,27698,3254,2008,32960
105.5,93.91,84.04,9.86,27701,3251,2008,32960
105.6,93.91,84.04,9.86,27701,3251,2008,32960
105.7,93.91,84.04,9.87,27700,3252,2008,32960
105.8,93.91,84.06,9.85,27705,3247,2008,32960
105.9,93.91,84.06,9.85,27705,3247,2008,32960
106.1,93.91,84.04,9.86,27701,3251,2008,32960
106.2,93.91,84.05,9.86,27702,3250,2008,32960
106.3,93.91,84.03,9.88,27697,3255,2008,32960
106.4,93.91,84.02,9.89,27692,3260,2008,32960
106.5,93.91,84.02,9.89,27693,3259,2008,32960
106.6,93.91,84.03,9.88,27696,3256,2008,32960
106.7,93.91,84.03,9.88,27695,3257,2008,32960
106.8,93.91,84.01,9.89,27691,3261,2008,32960
107.0,93.91,84.03,9.88,27696,3256,2008,32960
107.1,93.91,84.04,9.86,27701,3251,2008,32960
107.2,93.91,84.07,9.84,27708,3244,2008,32960
107.3,93.91,84.06,9.85,27706,3246,2008,32960
107.4,93.91,84.06,9.85,27706,3246,2008,32960
107.5,93.91,84.07,9.84,27708,3244,2008,32960
107.6,93.91,84.07,9.83,27711,3241,2008,32960
107.7,93.91,84.07,9.84,27710,3242,2008,32960
107.9,93.91,84.08,9.83,27712,3240,2008,32960
108.0,93.91,84.08,9.83,27712,3240,2008,32960
108.1,93.91,84.08,9.82,27714,3238,2008,32960
108.2,93.91,84.08,9.82,27714,3238,2008,32960
108.3,93.91,84.09,9.82,27716,3236,2008,32960
108.4,93.93,84.11,9.82,27724,3236,2000,32960
108.5,94.04,84.21,9.83,27756,3239,1965,32960
108.6,94.10,84.26,9.84,27772,3244,1944,32960
108.7,94.11,84.28,9.83,27778,3241,1941,32960
108.9,94.17,84.29,9.88,27781,3257,1922,32960
109.0,94.20,84.30,9.90,27786,3263,1911,32960
109.1,94.27,84.33,9.95,27794,3278,1888,32960
109.2,94.27,84.32,9.95,27793,3279,1888,32960
109.3,94.27,84.34,9.93,27798,3274,1888,32960
109.4,94.27,84.36,9.92,27804,3268,1888,32960
109.5,94.30,84.38,9.92,27811,3271,1878,32960
109.6,94.31,84.39,9.92,27815,3271,1874,32960
109.8,94.31,84.41,9.91,27820,3266,1874,32960
109.8,94.31,84.40,9.91,27819,3267,1874,32960
110.0,94.31,84.41,9.90,27823,3263,1874,32960
110.1,94.31,84.41,9.90,27822,3264,1874,32960
110.2,94.31,84.38,9.93,27812,3274,1874,32960
110.3,94.31,84.36,9.95,27806,3280,1874,32960
110.4,94.31,84.37,9.95,27808,3278,1874,32960
110.5,94.31,84.36,9.95,27806,3280,1874,32960
110.6,94.31,84.36,9.96,27804,3282,1874,32960
110.7,94.31,84.37,9.95,27807,3279,1874,32960
