elapsed_seconds,percent_known,percent_free,percent_occupied,free_cells,occupied_cells,unknown_cells,total_cells
4.5,42.94,38.98,3.95,11467,1162,16785,29414
4.6,42.81,38.71,4.11,11504,1221,16997,29722
4.7,42.92,38.69,4.23,11499,1257,16966,29722
4.8,42.52,38.01,4.51,11517,1367,17417,30301
4.9,42.53,38.04,4.50,11525,1363,17413,30301
5.1,42.62,37.95,4.67,11500,1414,17387,30301
5.2,42.69,37.98,4.71,11508,1427,17366,30301
5.4,42.69,38.01,4.68,11517,1419,17365,30301
5.5,42.84,38.15,4.69,11561,1420,17320,30301
5.6,43.00,38.39,4.61,11633,1397,17271,30301
5.7,43.00,38.46,4.54,11655,1375,17271,30301
5.8,43.00,38.48,4.52,11659,1371,17271,30301
5.9,43.00,38.49,4.51,11662,1368,17271,30301
6.0,43.17,38.66,4.51,11715,1367,17219,30301
6.1,43.18,38.66,4.51,11715,1368,17218,30301
6.2,43.18,38.65,4.53,11711,1372,17218,30301
6.4,43.18,38.64,4.54,11707,1376,17218,30301
6.5,43.18,38.65,4.52,11712,1371,17218,30301
6.6,43.35,38.70,4.65,11727,1409,17165,30301
6.7,43.35,38.68,4.67,11720,1416,17165,30301
6.8,43.35,38.68,4.67,11721,1415,17165,30301
6.9,43.35,38.71,4.64,11731,1405,17165,30301
7.0,43.35,38.73,4.62,11737,1399,17165,30301
7.1,43.35,38.77,4.58,11748,1388,17165,30301
7.2,43.36,38.75,4.60,11742,1395,17164,30301
7.4,43.36,38.70,4.66,11726,1411,17164,30301
7.4,43.36,38.72,4.64,11732,1405,17164,30301
7.6,43.36,38.70,4.66,11726,1411,17164,30301
7.7,43.36,38.69,4.66,11724,1413,17164,30301
7.8,43.36,38.71,4.64,11731,1406,17164,30301
7.9,43.36,38.71,4.65,11729,1408,17164,30301
8.0,43.36,38.71,4.64,11731,1406,17164,30301
8.1,43.36,38.70,4.65,11728,1409,17164,30301
8.2,43.36,38.71,4.65,11729,1408,17164,30301
8.3,43.36,38.70,4.65,11728,1409,17164,30301
8.5,43.36,38.71,4.64,11731,1406,17164,30301
8.6,43.36,38.70,4.65,11728,1409,17164,30301
8.7,43.36,38.72,4.63,11733,1404,17164,30301
8.8,43.36,38.72,4.64,11732,1405,17164,30301
8.9,43.36,38.72,4.64,11732,1405,17164,30301
9.0,43.36,38.72,4.63,11734,1403,17164,30301
9.1,43.36,38.72,4.64,11732,1405,17164,30301
9.2,43.36,38.71,4.64,11730,1407,17164,30301
9.3,43.36,38.72,4.64,11732,1405,17164,30301
9.4,42.93,38.31,4.62,11757,1418,17512,30687
9.5,42.93,38.31,4.63,11755,1420,17512,30687
9.6,42.93,38.29,4.64,11750,1425,17512,30687
9.7,42.93,38.28,4.66,11746,1429,17512,30687
9.8,42.93,38.30,4.63,11753,1422,17512,30687
9.9,42.93,38.31,4.63,11755,1420,17512,30687
10.0,42.93,38.31,4.63,11755,1420,17512,30687
10.1,42.93,38.29,4.64,11750,1425,17512,30687
10.2,42.94,38.26,4.68,11742,1435,17510,30687
10.4,42.94,38.27,4.67,11745,1432,17510,30687
10.5,43.05,38.33,4.72,11762,1449,17476,30687
10.6,43.05,38.31,4.74,11757,1454,17476,30687
10.7,43.05,38.31,4.74,11756,1455,17476,30687
10.8,43.05,38.34,4.72,11764,1447,17476,30687
10.9,43.05,38.33,4.72,11763,1448,17476,30687
11.0,43.05,38.32,4.73,11760,1451,17476,30687
11.1,43.05,38.32,4.73,11759,1452,17476,30687
11.2,43.05,38.31,4.74,11757,1454,17476,30687
11.3,43.05,38.32,4.73,11758,1453,17476,30687
11.4,43.05,38.30,4.75,11754,1457,17476,30687
11.5,43.05,38.30,4.75,11753,1458,17476,30687
11.6,43.05,38.37,4.68,11775,1436,17476,30687
11.7,43.05,38.37,4.68,11775,1436,17476,30687
11.8,43.05,38.37,4.68,11774,1437,17476,30687
12.0,43.05,38.41,4.64,11787,1424,17476,30687
12.1,43.05,38.40,4.65,11785,1426,17476,30687
12.2,43.05,38.40,4.65,11784,1427,17476,30687
12.3,43.05,38.40,4.65,11785,1426,17476,30687
12.5,43.07,38.39,4.67,11782,1434,17471,30687
12.6,43.07,38.39,4.68,11780,1436,17471,30687
12.7,43.07,38.34,4.73,11765,1451,17471,30687
12.8,43.07,38.40,4.67,11784,1432,17471,30687
12.9,43.26,38.43,4.83,11793,1481,17413,30687
13.1,43.26,38.44,4.82,11797,1479,17411,30687
13.2,43.26,38.43,4.83,11793,1483,17411,30687
13.3,43.26,38.42,4.84,11790,1486,17411,30687
13.4,43.26,38.43,4.83,11794,1482,17411,30687
13.6,43.26,38.45,4.81,11800,1476,17411,30687
13.7,43.26,38.43,4.83,11793,1483,17411,30687
13.8,43.28,38.42,4.86,11789,1491,17407,30687
13.9,43.28,38.36,4.91,11773,1508,17406,30687
14.0,43.28,38.32,4.96,11758,1523,17406,30687
14.1,43.28,38.21,5.06,11727,1554,17406,30687
14.2,43.28,38.21,5.08,11724,1558,17405,30687
14.3,43.28,38.16,5.12,11711,1571,17405,30687
14.4,42.67,37.58,5.09,11711,1586,17867,31164
14.5,42.70,37.62,5.08,11724,1583,17857,31164
14.7,42.70,37.68,5.02,11744,1563,17857,31164
14.7,42.71,37.67,5.04,11738,1572,17854,31164
14.9,42.86,37.74,5.12,11760,1597,17807,31164
15.0,43.18,37.87,5.31,11803,1655,17706,31164
15.1,43.24,37.92,5.32,11816,1658,17690,31164
15.2,43.26,37.96,5.29,11831,1649,17684,31164
15.3,43.26,37.97,5.29,11833,1648,17683,31164
15.4,43.26,37.96,5.29,11831,1650,17683,31164
15.5,43.27,37.97,5.29,11834,1650,17680,31164
15.6,43.29,38.02,5.28,11847,1645,17672,31164
15.8,43.30,38.00,5.30,11842,1651,17671,31164
15.9,43.30,38.01,5.28,11846,1647,17671,31164
16.0,43.30,38.02,5.27,11850,1643,17671,31164
16.1,43.30,38.01,5.29,11844,1649,17671,31164
16.2,43.30,38.03,5.27,11852,1641,17671,31164
16.3,43.30,38.09,5.21,11869,1624,17671,31164
16.4,43.30,38.11,5.19,11877,1616,17671,31164
16.5,43.30,38.15,5.15,11889,1604,17671,31164
16.6,43.30,38.18,5.12,11898,1595,17671,31164
16.7,43.30,38.20,5.09,11906,1587,17671,31164
16.8,43.30,38.27,5.03,11927,1566,17671,31164
16.9,43.30,38.31,4.99,11938,1555,17671,31164
17.1,43.30,38.34,4.96,11947,1546,17671,31164
17.2,43.30,38.36,4.94,11955,1538,17671,31164
17.3,43.30,38.37,4.93,11958,1535,17671,31164
17.4,43.30,38.40,4.90,11966,1527,17671,31164
17.5,43.30,38.41,4.89,11969,1524,17671,31164
17.6,43.30,38.42,4.88,11972,1521,17671,31164
17.7,43.30,38.43,4.86,11977,1516,17671,31164
17.8,43.30,38.45,4.85,11982,1511,17671,31164
17.9,43.30,38.45,4.84,11984,1509,17671,31164
18.0,43.30,38.47,4.83,11989,1504,17671,31164
18.1,43.30,38.48,4.82,11992,1501,17671,31164
18.2,43.30,38.48,4.82,11992,1501,17671,31164
18.3,43.30,38.49,4.81,11994,1499,17671,31164
18.4,43.30,38.49,4.81,11994,1499,17671,31164
18.5,43.30,38.49,4.81,11995,1498,17671,31164
18.6,43.30,38.48,4.81,11993,1500,17671,31164
18.7,43.30,38.49,4.81,11995,1498,17671,31164
18.9,43.30,38.50,4.80,11997,1496,17671,31164
19.0,43.30,38.49,4.80,11996,1497,17671,31164
19.1,43.30,38.50,4.80,11998,1495,17671,31164
19.2,43.30,38.50,4.80,11997,1496,17671,31164
19.3,43.30,38.49,4.80,11996,1497,17671,31164
19.4,43.30,38.50,4.80,11998,1495,17671,31164
19.5,43.30,38.50,4.80,11998,1495,17671,31164
19.6,43.30,38.51,4.79,12000,1493,17671,31164
19.7,43.30,38.50,4.80,11998,1495,17671,31164
19.8,43.30,38.50,4.79,11999,1494,17671,31164
20.0,43.30,38.50,4.79,11999,1494,17671,31164
20.1,43.30,38.50,4.79,11999,1494,17671,31164
20.2,43.30,38.50,4.79,11999,1494,17671,31164
20.3,43.30,38.50,4.80,11998,1495,17671,31164
20.4,43.30,38.51,4.79,12000,1493,17671,31164
20.5,43.30,38.50,4.79,11999,1494,17671,31164
20.6,43.30,38.50,4.79,11999,1494,17671,31164
20.7,43.30,38.51,4.79,12000,1493,17671,31164
20.8,43.30,38.51,4.79,12000,1493,17671,31164
20.9,43.30,38.51,4.79,12000,1493,17671,31164
21.0,43.30,38.51,4.79,12000,1493,17671,31164
21.1,43.30,38.51,4.79,12000,1493,17671,31164
21.2,43.30,38.50,4.79,11999,1494,17671,31164
21.3,43.30,38.50,4.79,11999,1494,17671,31164
21.4,43.30,38.51,4.79,12000,1493,17671,31164
21.5,43.30,38.51,4.79,12000,1493,17671,31164
21.6,43.30,38.51,4.79,12001,1492,17671,31164
21.7,43.30,38.51,4.79,12001,1492,17671,31164
21.8,43.30,38.51,4.79,12000,1493,17671,31164
21.9,43.30,38.51,4.79,12000,1493,17671,31164
22.1,43.30,38.51,4.79,12000,1493,17671,31164
22.2,43.30,38.51,4.79,12000,1493,17671,31164
22.3,43.30,38.51,4.79,12000,1493,17671,31164
22.4,43.30,38.51,4.79,12001,1492,17671,31164
22.5,43.30,38.51,4.79,12001,1492,17671,31164
22.6,43.30,38.51,4.79,12001,1492,17671,31164
22.7,43.30,38.51,4.78,12002,1491,17671,31164
22.8,43.30,38.51,4.78,12002,1491,17671,31164
22.9,43.30,38.51,4.79,12000,1493,17671,31164
23.0,43.30,38.51,4.79,12001,1492,17671,31164
23.1,43.30,38.51,4.79,12001,1492,17671,31164
23.2,43.30,38.51,4.79,12000,1493,17671,31164
23.3,43.30,38.50,4.79,11999,1494,17671,31164
23.4,43.30,38.51,4.79,12001,1492,17671,31164
23.5,43.30,38.51,4.79,12000,1493,17671,31164
23.7,43.30,38.51,4.79,12001,1492,17671,31164
23.8,43.30,38.51,4.78,12002,1491,17671,31164
23.9,43.30,38.50,4.80,11998,1495,17671,31164
24.0,43.30,38.50,4.80,11997,1496,17671,31164
24.1,43.30,38.50,4.80,11997,1496,17671,31164
24.2,43.30,38.50,4.80,11997,1496,17671,31164
24.3,43.30,38.50,4.80,11997,1496,17671,31164
24.4,43.30,38.50,4.79,11999,1494,17671,31164
24.5,43.30,38.50,4.79,11999,1494,17671,31164
24.7,43.30,38.50,4.80,11997,1496,17671,31164
24.8,43.30,38.50,4.80,11998,1495,17671,31164
24.9,43.30,38.48,4.81,11993,1500,17671,31164
25.0,43.30,38.47,4.83,11988,1505,17671,31164
25.1,43.30,38.45,4.84,11984,1509,17671,31164
25.2,43.30,38.47,4.83,11989,1504,17671,31164
25.3,43.30,38.42,4.89,11972,1523,17669,31164
25.4,43.31,38.41,4.89,11971,1525,17668,31164
25.5,43.31,38.48,4.83,11991,1505,17668,31164
25.6,43.31,38.32,4.99,11942,1554,17668,31164
25.7,43.44,38.25,5.20,11920,1619,17625,31164
25.8,43.70,38.40,5.30,11966,1653,17545,31164
26.0,43.70,38.43,5.28,11975,1644,17545,31164
26.1,43.70,38.40,5.30,11968,1651,17545,31164
26.2,43.70,38.43,5.27,11977,1642,17545,31164
26.3,43.70,38.44,5.26,11979,1640,17545,31164
26.4,43.70,38.46,5.24,11985,1634,17545,31164
26.5,43.70,38.47,5.23,11988,1631,17545,31164
26.6,43.70,38.43,5.27,11977,1642,17545,31164
26.7,43.70,38.44,5.26,11979,1640,17545,31164
26.8,43.70,38.44,5.27,11978,1641,17545,31164
26.9,43.70,38.44,5.26,11979,1640,17545,31164
27.0,43.70,38.44,5.27,11978,1641,17545,31164
27.1,43.70,38.45,5.25,11982,1637,17545,31164
27.3,43.70,38.44,5.26,11980,1639,17545,31164
27.4,43.70,38.42,5.28,11974,1645,17545,31164
27.5,43.70,38.45,5.25,11983,1636,17545,31164
27.6,43.70,38.45,5.25,11984,1635,17545,31164
27.7,43.70,38.44,5.26,11980,1639,17545,31164
27.8,43.70,38.45,5.26,11981,1638,17545,31164
27.9,43.70,38.45,5.25,11984,1635,17545,31164
28.0,43.70,38.46,5.24,11986,1633,17545,31164
28.1,43.70,38.45,5.25,11984,1635,17545,31164
28.2,43.70,38.46,5.24,11986,1633,17545,31164
28.3,43.70,38.49,5.21,11994,1625,17545,31164
28.4,43.70,38.50,5.20,11998,1621,17545,31164
28.5,43.70,38.50,5.20,11998,1621,17545,31164
28.6,43.70,38.51,5.20,12000,1619,17545,31164
28.7,43.70,38.52,5.19,12003,1616,17545,31164
28.8,43.70,38.52,5.18,12004,1615,17545,31164
28.9,43.70,38.53,5.17,12007,1612,17545,31164
29.0,43.70,38.52,5.18,12005,1614,17545,31164
29.1,43.70,38.52,5.18,12005,1614,17545,31164
29.3,43.70,38.54,5.16,12010,1609,17545,31164
29.4,43.70,38.53,5.17,12007,1612,17545,31164
29.5,43.70,38.53,5.17,12007,1612,17545,31164
29.6,43.70,38.53,5.17,12007,1612,17545,31164
29.7,43.70,38.53,5.17,12008,1611,17545,31164
29.8,43.70,38.53,5.17,12009,1610,17545,31164
29.9,43.70,38.53,5.18,12006,1613,17545,31164
30.0,43.70,38.50,5.20,11997,1622,17545,31164
30.1,43.70,38.48,5.22,11992,1627,17545,31164
30.2,43.70,38.48,5.22,11992,1627,17545,31164
30.3,43.71,38.46,5.25,11987,1636,17541,31164
30.5,43.71,38.45,5.27,11981,1642,17541,31164
30.6,43.71,38.42,5.29,11973,1650,17541,31164
30.7,43.71,38.43,5.28,11976,1647,17541,31164
30.8,43.74,38.38,5.35,11962,1668,17534,31164
30.9,43.74,38.40,5.34,11967,1665,17532,31164
31.0,43.75,38.40,5.35,11967,1666,17531,31164
31.1,43.75,38.41,5.34,11970,1663,17531,31164
31.2,43.75,38.43,5.32,11975,1658,17531,31164
31.3,43.75,38.38,5.37,11961,1672,17531,31164
31.4,43.78,38.35,5.44,11950,1695,17519,31164
31.6,43.78,38.37,5.41,11959,1686,17519,31164
31.6,43.78,38.34,5.45,11948,1697,17519,31164
31.8,43.78,38.22,5.57,11910,1735,17519,31164
31.8,43.78,38.23,5.55,11914,1731,17519,31164
32.0,43.78,38.36,5.42,11955,1690,17519,31164
32.0,43.78,38.36,5.42,11956,1689,17519,31164
32.1,43.79,38.39,5.40,11964,1683,17517,31164
32.3,43.79,38.38,5.41,11961,1686,17517,31164
32.4,43.79,38.37,5.42,11957,1690,17517,31164
32.5,43.79,38.36,5.43,11956,1691,17517,31164
32.6,43.79,38.36,5.43,11955,1692,17517,31164
32.7,43.79,38.37,5.42,11957,1690,17517,31164
32.8,43.79,38.38,5.41,11961,1686,17517,31164
32.9,43.79,38.39,5.40,11963,1684,17517,31164
33.0,43.79,38.38,5.41,11960,1687,17517,31164
33.1,43.79,38.37,5.42,11959,1688,17517,31164
33.2,43.79,38.38,5.41,11960,1687,17517,31164
33.3,43.79,38.38,5.41,11960,1687,17517,31164
33.5,43.79,38.39,5.40,11964,1683,17517,31164
33.6,43.79,38.39,5.40,11964,1683,17517,31164
33.7,43.79,38.39,5.40,11964,1683,17517,31164
33.8,43.79,38.39,5.40,11965,1682,17517,31164
33.9,43.79,38.40,5.39,11967,1680,17517,31164
34.0,43.79,38.41,5.38,11969,1678,17517,31164
34.1,43.79,38.42,5.37,11972,1675,17517,31164
34.2,43.79,38.42,5.37,11973,1674,17517,31164
34.3,43.79,38.43,5.36,11977,1670,17517,31164
34.4,43.79,38.45,5.35,11981,1666,17517,31164
34.5,43.79,38.45,5.34,11983,1664,17517,31164
34.6,43.79,38.46,5.33,11987,1660,17517,31164
34.7,43.79,38.47,5.32,11988,1659,17517,31164
34.8,43.79,38.47,5.32,11989,1658,17517,31164
34.9,43.79,38.47,5.32,11990,1657,17517,31164
35.0,43.79,38.47,5.32,11990,1657,17517,31164
35.1,43.79,38.47,5.32,11989,1658,17517,31164
35.2,43.79,38.48,5.31,11991,1656,17517,31164
35.4,43.79,38.47,5.32,11990,1657,17517,31164
35.4,43.79,38.47,5.32,11990,1657,17517,31164
35.6,43.79,38.48,5.31,11991,1656,17517,31164
35.7,43.79,38.45,5.34,11984,1663,17517,31164
35.8,43.79,38.42,5.37,11974,1673,17517,31164
35.9,43.79,38.46,5.33,11985,1662,17517,31164
36.0,43.79,38.46,5.33,11985,1662,17517,31164
36.1,43.79,38.46,5.33,11987,1660,17517,31164
36.2,43.79,38.45,5.34,11983,1664,17517,31164
36.3,43.80,38.46,5.34,11987,1663,17514,31164
36.4,43.80,38.42,5.38,11974,1676,17514,31164
36.5,43.80,38.36,5.44,11956,1695,17513,31164
36.6,43.80,38.38,5.42,11962,1689,17513,31164
36.8,43.80,38.37,5.43,11959,1692,17513,31164
36.9,43.84,38.38,5.46,11961,1700,17503,31164
37.0,43.84,38.38,5.45,11962,1699,17503,31164
37.1,43.84,38.38,5.46,11961,1700,17503,31164
37.2,43.84,38.36,5.48,11953,1708,17503,31164
37.3,43.84,38.36,5.47,11955,1706,17503,31164
37.4,43.84,38.34,5.49,11949,1712,17503,31164
37.5,43.84,38.34,5.50,11949,1714,17501,31164
37.6,43.85,38.37,5.48,11958,1708,17498,31164
37.8,43.89,38.30,5.60,11935,1744,17485,31164
37.9,43.90,38.27,5.63,11927,1755,17482,31164
37.9,43.90,38.31,5.59,11940,1742,17482,31164
38.1,43.90,38.31,5.59,11939,1743,17482,31164
38.2,43.90,38.30,5.60,11937,1745,17482,31164
38.3,43.90,38.32,5.58,11942,1740,17482,31164
38.4,43.90,38.38,5.53,11960,1722,17482,31164
38.5,43.91,38.35,5.56,11950,1733,17481,31164
38.6,43.91,38.35,5.56,11951,1732,17481,31164
38.7,43.91,38.35,5.55,11952,1731,17481,31164
38.8,43.91,38.33,5.57,11946,1737,17481,31164
38.9,43.91,38.35,5.55,11952,1731,17481,31164
39.0,43.91,38.37,5.54,11958,1725,17481,31164
39.1,43.91,38.35,5.56,11951,1732,17481,31164
39.2,43.91,38.34,5.56,11949,1734,17481,31164
39.3,43.91,38.36,5.55,11954,1729,17481,31164
39.5,43.91,38.34,5.56,11949,1734,17481,31164
39.5,43.91,38.35,5.56,11951,1733,17480,31164
39.7,43.91,38.36,5.54,11956,1728,17480,31164
39.8,43.91,38.36,5.55,11955,1729,17480,31164
39.9,43.91,38.36,5.55,11954,1730,17480,31164
40.0,43.91,38.39,5.52,11963,1721,17480,31164
40.1,43.91,38.39,5.52,11964,1720,17480,31164
40.2,43.91,38.39,5.52,11963,1721,17480,31164
40.3,43.91,38.38,5.53,11961,1723,17480,31164
40.4,43.92,38.38,5.54,11960,1727,17477,31164
40.6,43.92,38.37,5.55,11958,1729,17477,31164
40.7,43.92,38.37,5.54,11959,1728,17477,31164
40.8,43.93,38.36,5.56,11955,1734,17475,31164
40.9,43.96,38.39,5.58,11963,1738,17463,31164
41.0,43.96,38.39,5.57,11965,1736,17463,31164
41.1,43.96,38.39,5.57,11964,1737,17463,31164
41.2,44.17,38.56,5.60,12018,1746,17400,31164
41.3,44.18,38.55,5.63,12015,1753,17396,31164
41.4,44.18,38.57,5.61,12019,1749,17396,31164
41.5,44.19,38.57,5.62,12020,1750,17394,31164
41.6,44.19,38.59,5.60,12025,1745,17394,31164
41.7,44.22,38.63,5.59,12039,1741,17384,31164
41.8,44.25,38.65,5.60,12044,1746,17374,31164
41.9,44.25,38.64,5.61,12041,1749,17374,31164
42.0,44.26,38.63,5.63,12039,1755,17370,31164
42.2,44.26,38.59,5.67,12027,1767,17370,31164
42.3,44.28,38.58,5.71,12022,1778,17364,31164
42.4,44.28,38.55,5.73,12013,1787,17364,31164
42.5,44.31,38.57,5.73,12021,1787,17356,31164
42.6,44.41,38.64,5.77,12042,1798,17324,31164
42.7,44.41,38.65,5.76,12045,1795,17324,31164
42.8,44.41,38.67,5.74,12050,1790,17324,31164
42.9,44.41,38.68,5.74,12053,1788,17323,31164
43.0,44.41,38.65,5.76,12045,1796,17323,31164
43.1,44.41,38.67,5.74,12052,1789,17323,31164
43.2,44.42,38.64,5.78,12042,1800,17322,31164
43.4,44.42,38.62,5.80,12034,1808,17322,31164
43.5,44.43,38.63,5.80,12039,1806,17319,31164
43.6,44.44,38.67,5.77,12051,1798,17315,31164
43.7,44.44,38.65,5.79,12045,1804,17315,31164
43.8,44.44,38.65,5.79,12046,1803,17315,31164
43.9,44.44,38.66,5.78,12049,1800,17315,31164
44.0,44.45,38.68,5.77,12054,1798,17312,31164
44.2,44.46,38.69,5.77,12058,1797,17309,31164
44.3,44.48,38.70,5.77,12062,1799,17303,31164
44.4,44.48,38.73,5.75,12069,1792,17303,31164
44.5,44.48,38.75,5.72,12077,1784,17303,31164
44.6,44.48,38.76,5.72,12079,1782,17303,31164
44.7,44.48,38.76,5.71,12080,1781,17303,31164
44.8,44.48,38.76,5.71,12080,1781,17303,31164
44.9,44.48,38.77,5.71,12083,1778,17303,31164
45.0,44.51,38.81,5.70,12094,1776,17294,31164
45.1,44.51,38.81,5.70,12094,1776,17294,31164
45.2,44.52,38.80,5.72,12092,1782,17290,31164
45.3,44.64,38.90,5.75,12122,1791,17251,31164
45.4,44.64,38.90,5.75,12122,1791,17251,31164
45.5,44.64,38.91,5.73,12127,1786,17251,31164
45.7,44.64,38.95,5.70,12137,1776,17251,31164
45.8,44.64,38.95,5.70,12137,1776,17251,31164
45.9,44.64,38.91,5.73,12126,1787,17251,31164
46.0,44.64,38.92,5.72,12130,1783,17251,31164
46.1,44.64,38.90,5.74,12123,1790,17251,31164
46.2,44.64,38.91,5.74,12125,1788,17251,31164
46.3,44.64,38.92,5.72,12129,1784,17251,31164
46.4,44.64,38.93,5.71,12133,1780,17251,31164
46.5,44.64,38.93,5.71,12133,1780,17251,31164
46.6,44.64,38.95,5.69,12139,1774,17251,31164
46.7,44.64,38.95,5.70,12138,1775,17251,31164
46.8,44.64,38.94,5.71,12134,1779,17251,31164
46.9,44.64,38.94,5.71,12134,1779,17251,31164
47.1,44.64,38.94,5.71,12135,1778,17251,31164
47.2,44.64,38.95,5.70,12137,1776,17251,31164
47.3,44.64,38.94,5.71,12135,1778,17251,31164
47.4,44.64,38.95,5.70,12138,1775,17251,31164
47.5,44.65,38.95,5.70,12139,1775,17250,31164
47.6,44.65,38.96,5.69,12140,1774,17250,31164
47.7,44.67,38.96,5.71,12142,1779,17243,31164
47.9,44.67,38.96,5.71,12140,1781,17243,31164
48.0,44.67,38.95,5.72,12138,1783,17243,31164
48.1,44.67,38.95,5.72,12137,1784,17243,31164
48.2,44.67,38.95,5.72,12138,1783,17243,31164
48.3,44.67,38.97,5.70,12144,1777,17243,31164
48.4,44.67,38.96,5.71,12143,1778,17243,31164
48.5,44.67,38.97,5.70,12145,1776,17243,31164
48.6,44.67,38.97,5.70,12146,1775,17243,31164
48.7,44.67,38.98,5.69,12148,1773,17243,31164
48.8,44.67,38.98,5.69,12147,1774,17243,31164
49.0,44.67,38.96,5.71,12141,1780,17243,31164
49.1,44.67,38.96,5.71,12140,1781,17243,31164
49.1,44.67,38.96,5.71,12143,1778,17243,31164
49.3,44.67,38.96,5.71,12143,1778,17243,31164
49.4,44.67,38.95,5.72,12138,1783,17243,31164
49.5,44.67,38.95,5.72,12139,1782,17243,31164
49.6,44.67,38.97,5.70,12145,1776,17243,31164
49.7,44.67,38.96,5.71,12140,1781,17243,31164
49.8,44.67,38.96,5.71,12143,1778,17243,31164
49.9,44.67,38.98,5.69,12148,1773,17243,31164
50.0,44.67,38.98,5.69,12149,1772,17243,31164
50.1,44.67,38.99,5.68,12150,1771,17243,31164
50.2,44.67,38.99,5.68,12150,1771,17243,31164
50.3,44.67,38.98,5.69,12149,1772,17243,31164
50.4,43.65,38.16,5.49,12317,1772,18188,32277
50.5,44.18,38.66,5.52,12479,1782,18016,32277
50.7,44.18,38.64,5.54,12473,1788,18016,32277
50.8,44.19,38.64,5.55,12473,1791,18013,32277
50.9,44.48,38.93,5.56,12564,1793,17920,32277
51.0,45.39,39.81,5.57,12851,1798,17628,32277
51.1,46.01,40.40,5.62,13039,1813,17425,32277
51.2,47.05,41.38,5.67,13355,1830,17092,32277
51.3,47.55,41.90,5.65,13590,1832,17014,32436
51.5,48.51,42.82,5.69,13890,1846,16700,32436
51.5,49.05,43.30,5.75,14045,1866,16525,32436
51.6,49.85,44.08,5.77,14299,1870,16267,32436
51.8,50.15,44.36,5.80,14387,1881,16168,32436
51.9,50.79,44.95,5.84,14581,1894,15961,32436
52.0,50.98,45.12,5.86,14634,1902,15900,32436
52.1,51.43,45.55,5.89,14774,1909,15753,32436
52.2,52.28,46.37,5.91,15039,1917,15480,32436
52.3,52.29,46.38,5.91,15044,1917,15475,32436
52.4,52.42,46.49,5.93,15080,1922,15434,32436
52.5,52.74,46.81,5.93,15182,1924,15330,32436
52.6,53.76,47.77,5.98,15496,1940,15000,32436
52.7,54.89,48.86,6.02,15849,1954,14633,32436
52.8,55.07,49.03,6.04,15904,1959,14573,32436
53.0,55.70,49.64,6.06,16101,1967,14368,32436
53.1,56.03,49.94,6.09,16200,1975,14261,32436
53.2,56.64,50.49,6.14,16378,1993,14065,32436
53.3,57.03,50.85,6.18,16494,2004,13938,32436
53.4,58.54,52.29,6.25,16961,2027,13448,32436
53.5,59.31,52.95,6.36,17175,2063,13198,32436
53.6,59.88,53.48,6.40,17347,2077,13012,32436
53.7,61.00,54.58,6.43,17702,2085,12649,32436
