elapsed_seconds,percent_known,percent_free,percent_occupied,free_cells,occupied_cells,unknown_cells,total_cells
22.5,44.27,39.03,5.24,11887,1597,16974,30458
22.6,44.27,39.02,5.26,11884,1601,16973,30458
22.8,44.27,39.02,5.26,11884,1601,16973,30458
22.9,44.27,39.01,5.26,11883,1602,16973,30458
23.1,44.27,39.01,5.26,11882,1603,16973,30458
23.2,44.27,39.01,5.26,11883,1602,16973,30458
23.3,44.27,39.03,5.25,11887,1598,16973,30458
23.4,44.27,39.02,5.25,11885,1600,16973,30458
23.6,44.27,39.03,5.24,11888,1597,16973,30458
23.7,44.27,39.03,5.24,11888,1597,16973,30458
23.9,44.27,39.04,5.23,11892,1593,16973,30458
24.0,44.27,39.05,5.23,11893,1592,16973,30458
24.1,44.27,39.06,5.22,11896,1589,16973,30458
24.2,44.27,39.07,5.21,11899,1586,16973,30458
24.4,44.27,39.05,5.22,11895,1590,16973,30458
24.5,44.27,39.07,5.20,11900,1585,16973,30458
24.6,44.27,39.07,5.20,11900,1585,16973,30458
24.7,44.27,39.07,5.21,11899,1586,16973,30458
24.8,44.27,39.07,5.20,11900,1585,16973,30458
24.9,44.27,39.08,5.19,11904,1581,16973,30458
25.1,44.27,39.08,5.19,11904,1581,16973,30458
25.3,44.27,39.09,5.18,11906,1579,16973,30458
25.4,44.27,39.10,5.18,11908,1577,16973,30458
25.6,44.27,39.10,5.17,11909,1576,16973,30458
25.7,44.27,39.10,5.17,11909,1576,16973,30458
25.8,44.27,39.12,5.16,11914,1571,16973,30458
25.9,44.27,39.13,5.14,11918,1567,16973,30458
26.1,44.27,39.13,5.14,11919,1566,16973,30458
26.2,44.27,39.14,5.13,11921,1564,16973,30458
26.3,44.27,39.14,5.13,11922,1563,16973,30458
26.4,44.27,39.15,5.12,11925,1560,16973,30458
26.5,44.27,39.15,5.12,11925,1560,16973,30458
26.6,44.27,39.14,5.13,11922,1563,16973,30458
26.8,44.27,39.15,5.13,11923,1562,16973,30458
26.9,44.27,39.14,5.14,11920,1565,16973,30458
27.0,44.27,39.12,5.16,11914,1571,16973,30458
27.1,44.27,39.10,5.17,11909,1576,16973,30458
27.2,44.28,39.12,5.16,11915,1573,16970,30458
27.3,44.28,39.10,5.18,11910,1578,16970,30458
27.4,44.28,39.10,5.18,11910,1578,16970,30458
27.6,44.28,39.10,5.18,11909,1579,16970,30458
27.7,44.28,39.07,5.21,11900,1588,16970,30458
27.8,44.29,39.04,5.25,11892,1599,16967,30458
27.9,44.29,39.03,5.26,11889,1602,16967,30458
28.0,44.29,39.04,5.25,11892,1599,16967,30458
28.1,44.30,39.06,5.23,11898,1594,16966,30458
28.3,44.30,39.07,5.23,11899,1593,16966,30458
28.4,44.30,39.03,5.27,11888,1604,16966,30458
28.5,44.30,39.04,5.26,11891,1601,16966,30458
28.6,44.30,39.05,5.25,11893,1599,16966,30458
28.7,44.30,39.04,5.25,11892,1600,16966,30458
28.8,44.30,39.04,5.26,11890,1602,16966,30458
28.9,44.30,39.05,5.25,11894,1598,16966,30458
29.1,44.30,39.05,5.25,11893,1599,16966,30458
29.2,44.30,39.03,5.26,11889,1603,16966,30458
29.3,44.42,39.10,5.31,11910,1618,16930,30458
29.4,44.46,39.14,5.32,11922,1621,16915,30458
29.5,44.46,39.16,5.31,11926,1617,16915,30458
29.6,44.46,39.16,5.30,11928,1615,16915,30458
29.8,44.47,39.17,5.30,11930,1614,16914,30458
29.9,44.47,39.18,5.29,11932,1612,16914,30458
30.0,44.51,39.21,5.30,11943,1613,16902,30458
30.1,44.51,39.19,5.32,11936,1620,16902,30458
30.2,44.51,39.19,5.32,11937,1619,16902,30458
30.4,44.56,39.25,5.31,11956,1616,16886,30458
30.5,44.56,39.25,5.31,11955,1617,16886,30458
30.6,44.56,39.25,5.31,11956,1616,16886,30458
30.7,44.56,39.23,5.33,11948,1624,16886,30458
30.9,44.56,39.23,5.33,11949,1623,16886,30458
31.0,44.56,39.24,5.32,11952,1620,16886,30458
31.1,44.56,39.23,5.33,11949,1623,16886,30458
31.3,44.56,39.23,5.33,11948,1624,16886,30458
31.4,44.56,39.25,5.31,11954,1618,16886,30458
31.5,44.56,39.25,5.31,11954,1618,16886,30458
31.7,44.56,39.25,5.31,11954,1618,16886,30458
31.8,44.56,39.27,5.29,11960,1612,16886,30458
31.9,44.56,39.27,5.29,11962,1610,16886,30458
32.0,44.56,39.28,5.28,11964,1608,16886,30458
32.1,44.56,39.29,5.27,11967,1605,16886,30458
32.2,44.56,39.29,5.27,11968,1604,16886,30458
32.4,44.56,39.29,5.27,11967,1605,16886,30458
32.5,44.56,39.29,5.27,11968,1604,16886,30458
32.6,44.56,39.29,5.27,11968,1604,16886,30458
32.7,44.56,39.29,5.27,11968,1604,16886,30458
32.9,44.56,39.28,5.28,11963,1609,16886,30458
33.0,44.56,39.28,5.28,11964,1608,16886,30458
33.1,44.56,39.28,5.28,11965,1607,16886,30458
33.2,44.56,39.27,5.29,11961,1611,16886,30458
33.4,44.56,39.26,5.30,11958,1614,16886,30458
33.5,44.56,39.26,5.30,11959,1613,16886,30458
33.6,44.56,39.27,5.29,11960,1612,16886,30458
33.7,44.56,39.25,5.31,11956,1616,16886,30458
33.9,44.56,39.23,5.33,11950,1622,16886,30458
34.0,44.56,39.26,5.30,11957,1615,16886,30458
34.1,44.56,39.24,5.32,11953,1619,16886,30458
34.2,44.56,39.22,5.34,11947,1625,16886,30458
34.4,44.56,39.22,5.34,11946,1626,16886,30458
34.5,44.56,39.21,5.35,11944,1628,16886,30458
34.6,44.56,39.22,5.34,11945,1627,16886,30458
34.7,44.56,39.23,5.33,11950,1622,16886,30458
34.8,44.56,39.22,5.34,11947,1625,16886,30458
35.0,44.56,39.24,5.32,11952,1620,16886,30458
35.1,44.56,39.25,5.31,11955,1617,16886,30458
35.2,44.56,39.23,5.33,11948,1624,16886,30458
35.3,44.57,39.19,5.38,11938,1638,16882,30458
35.5,44.57,39.22,5.35,11946,1630,16882,30458
35.6,44.57,39.21,5.36,11944,1632,16882,30458
35.7,44.57,39.22,5.35,11947,1629,16882,30458
35.8,44.57,39.25,5.32,11956,1620,16882,30458
36.0,44.57,39.24,5.33,11952,1624,16882,30458
36.1,44.57,39.24,5.33,11953,1623,16882,30458
36.2,44.57,39.23,5.34,11949,1627,16882,30458
36.3,44.57,39.23,5.35,11948,1628,16882,30458
36.4,44.57,39.24,5.34,11951,1625,16882,30458
36.6,44.57,39.23,5.34,11949,1627,16882,30458
36.7,44.57,39.24,5.34,11951,1625,16882,30458
36.8,44.57,39.24,5.33,11952,1624,16882,30458
36.9,44.57,39.25,5.33,11954,1622,16882,30458
37.0,44.57,39.24,5.33,11953,1623,16882,30458
37.1,44.57,39.25,5.32,11955,1621,16882,30458
37.3,44.57,39.25,5.32,11955,1621,16882,30458
37.4,44.57,39.23,5.35,11948,1628,16882,30458
37.5,44.57,39.22,5.35,11947,1629,16882,30458
37.6,44.57,39.21,5.36,11944,1632,16882,30458
37.7,44.57,39.23,5.35,11948,1628,16882,30458
37.9,44.57,39.21,5.36,11944,1632,16882,30458
38.0,44.59,39.20,5.38,11941,1639,16878,30458
38.1,44.59,39.19,5.39,11938,1642,16878,30458
38.2,44.59,39.22,5.37,11945,1635,16878,30458
38.3,44.59,39.21,5.38,11942,1638,16878,30458
38.5,44.59,39.20,5.39,11939,1642,16877,30458
38.6,44.59,39.21,5.38,11943,1639,16876,30458
38.7,44.59,39.21,5.38,11943,1639,16876,30458
38.8,44.59,39.21,5.38,11942,1640,16876,30458
38.9,44.59,39.20,5.39,11939,1643,16876,30458
39.1,44.73,39.29,5.44,11968,1656,16834,30458
39.2,44.74,39.29,5.45,11967,1660,16831,30458
39.3,44.74,39.27,5.47,11961,1666,16831,30458
39.4,44.74,39.32,5.42,11975,1652,16831,30458
39.5,44.74,39.30,5.44,11969,1658,16831,30458
39.7,44.74,39.28,5.46,11965,1662,16831,30458
39.8,44.74,39.29,5.45,11966,1661,16831,30458
39.9,44.75,39.23,5.51,11950,1679,16829,30458
40.1,44.75,39.25,5.50,11954,1675,16829,30458
40.2,44.75,39.23,5.52,11949,1680,16829,30458
40.3,44.75,39.25,5.50,11954,1675,16829,30458
40.4,44.75,39.23,5.51,11950,1679,16829,30458
40.5,44.75,39.19,5.55,11938,1691,16829,30458
40.6,44.75,39.07,5.67,11901,1728,16829,30458
40.8,44.75,39.02,5.72,11886,1743,16829,30458
40.9,44.75,39.13,5.61,11919,1710,16829,30458
41.0,44.75,39.14,5.60,11922,1707,16829,30458
41.1,44.75,39.15,5.60,11923,1706,16829,30458
41.3,44.75,39.17,5.57,11931,1698,16829,30458
41.4,44.75,39.15,5.59,11925,1704,16829,30458
41.5,44.75,39.15,5.60,11923,1706,16829,30458
41.6,44.75,39.20,5.55,11940,1689,16829,30458
41.7,44.75,39.19,5.56,11936,1693,16829,30458
41.8,44.75,39.21,5.54,11943,1686,16829,30458
42.0,44.75,39.25,5.50,11954,1675,16829,30458
42.1,44.75,39.22,5.53,11946,1684,16828,30458
42.2,44.76,39.22,5.54,11945,1688,16825,30458
42.3,44.78,39.25,5.52,11956,1682,16820,30458
42.4,44.78,39.27,5.51,11961,1677,16820,30458
42.5,44.78,39.28,5.49,11965,1673,16820,30458
42.7,44.78,39.29,5.49,11967,1671,16820,30458
42.8,44.79,39.29,5.50,11968,1674,16816,30458
42.9,44.82,39.31,5.51,11973,1678,16807,30458
43.0,44.82,39.32,5.50,11975,1676,16807,30458
43.2,44.82,39.34,5.48,11981,1670,16807,30458
43.3,44.82,39.35,5.47,11984,1667,16807,30458
43.4,44.82,39.35,5.47,11985,1666,16807,30458
43.5,44.82,39.37,5.45,11990,1661,16807,30458
43.6,44.82,39.38,5.44,11994,1657,16807,30458
43.7,44.82,39.29,5.53,11968,1683,16807,30458
43.9,44.82,39.37,5.45,11990,1661,16807,30458
44.0,44.82,39.36,5.46,11987,1664,16807,30458
44.1,44.82,39.35,5.47,11986,1665,16807,30458
44.2,44.82,39.31,5.51,11972,1679,16807,30458
44.4,44.85,39.30,5.55,11970,1690,16798,30458
44.5,44.85,39.33,5.52,11978,1682,16798,30458
44.6,44.85,39.35,5.50,11986,1674,16798,30458
44.7,44.85,39.34,5.51,11982,1678,16798,30458
44.8,44.85,39.36,5.49,11989,1671,16798,30458
45.0,44.85,39.36,5.49,11988,1672,16798,30458
45.1,44.85,39.35,5.50,11986,1674,16798,30458
45.2,44.85,39.34,5.51,11983,1677,16798,30458
45.3,44.85,39.33,5.52,11980,1680,16798,30458
45.5,44.56,39.11,5.45,12036,1676,17060,30772
45.6,44.63,39.20,5.44,12062,1673,17037,30772
45.7,44.63,39.19,5.44,12060,1675,17037,30772
45.8,44.63,39.19,5.44,12061,1674,17037,30772
46.0,44.64,39.19,5.45,12059,1677,17036,30772
46.1,44.70,39.22,5.48,12068,1686,17018,30772
46.2,44.13,38.78,5.35,12239,1687,17631,31557
46.3,43.73,38.46,5.27,12259,1679,17933,31871
46.4,43.73,38.47,5.26,12260,1678,17933,31871
46.5,43.74,38.48,5.26,12264,1675,17932,31871
46.6,43.74,38.48,5.25,12265,1674,17932,31871
46.8,43.75,38.47,5.28,12261,1683,17927,31871
46.9,43.75,38.46,5.30,12256,1688,17927,31871
47.0,43.75,38.45,5.30,12255,1689,17927,31871
47.1,43.75,38.44,5.31,12252,1692,17927,31871
47.2,43.75,38.45,5.31,12253,1691,17927,31871
47.4,43.60,38.31,5.28,12271,1692,18065,32028
47.5,43.60,38.33,5.27,12275,1688,18065,32028
47.6,43.60,38.31,5.29,12269,1694,18065,32028
47.7,43.60,38.30,5.29,12268,1695,18065,32028
47.9,43.60,38.30,5.29,12268,1695,18065,32028
48.0,43.60,38.31,5.28,12271,1692,18065,32028
48.1,43.60,38.31,5.28,12271,1692,18065,32028
48.2,43.60,38.33,5.27,12275,1688,18065,32028
48.4,43.60,38.32,5.27,12274,1689,18065,32028
48.5,43.60,38.34,5.26,12279,1684,18065,32028
48.6,43.60,38.34,5.25,12280,1683,18065,32028
48.7,43.60,38.34,5.25,12280,1683,18065,32028
48.8,43.60,38.34,5.26,12279,1684,18065,32028
48.9,43.60,38.35,5.25,12283,1681,18064,32028
49.0,43.67,38.41,5.26,12302,1684,18042,32028
49.2,43.91,38.64,5.27,12377,1687,17964,32028
49.3,43.92,38.65,5.27,12380,1688,17960,32028
49.4,43.96,38.68,5.27,12390,1689,17949,32028
49.5,43.99,38.71,5.28,12398,1690,17940,32028
49.7,43.99,38.72,5.27,12400,1688,17940,32028
49.8,43.99,38.72,5.26,12402,1686,17940,32028
49.9,43.99,38.72,5.26,12402,1686,17940,32028
50.0,44.04,38.76,5.29,12413,1693,17922,32028
50.1,44.14,38.83,5.30,12437,1699,17892,32028
50.2,44.14,38.84,5.29,12441,1695,17892,32028
50.4,44.20,38.90,5.30,12460,1696,17872,32028
50.5,44.42,39.13,5.29,12532,1695,17801,32028
50.6,44.71,39.40,5.31,12619,1701,17708,32028
50.7,44.88,39.55,5.33,12668,1706,17654,32028
50.8,45.38,40.04,5.35,12823,1712,17493,32028
50.9,45.92,40.53,5.39,12981,1725,17322,32028
51.1,46.18,40.76,5.42,13055,1736,17237,32028
51.2,46.32,40.91,5.41,13102,1734,17192,32028
51.3,46.61,41.19,5.42,13192,1737,17099,32028
51.4,47.43,41.95,5.48,13436,1756,16836,32028
51.6,47.98,42.48,5.50,13606,1762,16660,32028
51.7,48.73,43.22,5.51,13843,1765,16420,32028
51.8,49.11,43.53,5.57,13943,1785,16300,32028
52.0,49.52,43.91,5.61,14064,1796,16168,32028
52.1,50.10,44.48,5.63,14245,1802,15981,32028
52.2,50.54,44.91,5.63,14385,1803,15840,32028
52.3,50.84,45.16,5.68,14465,1819,15744,32028
52.4,51.02,45.35,5.68,14524,1818,15686,32028
52.6,51.34,45.64,5.70,14618,1826,15584,32028
52.7,51.66,45.93,5.72,14712,1833,15483,32028
52.8,51.95,46.20,5.75,14796,1841,15391,32028
52.9,52.32,46.57,5.75,14916,1842,15270,32028
53.0,52.45,46.69,5.77,14953,1847,15228,32028
53.2,52.64,46.82,5.82,14995,1865,15168,32028
53.3,53.54,47.69,5.85,15274,1875,14879,32028
53.4,53.81,47.93,5.88,15350,1883,14795,32028
53.5,53.86,47.96,5.90,15362,1889,14777,32028
53.7,54.13,48.22,5.91,15443,1894,14691,32028
53.8,54.26,48.34,5.92,15482,1895,14651,32028
53.9,54.42,48.49,5.93,15529,1900,14599,32028
54.0,55.01,49.06,5.95,15712,1906,14410,32028
54.1,55.24,49.29,5.95,15786,1907,14335,32028
54.3,56.35,50.37,5.97,16134,1913,13981,32028
54.4,57.40,51.39,6.02,16458,1927,13643,32028
54.5,57.80,51.74,6.06,16570,1941,13517,32028
54.6,57.92,51.88,6.04,16616,1935,13477,32028
54.7,58.01,51.97,6.04,16646,1933,13449,32028
54.9,59.38,53.33,6.05,17080,1938,13010,32028
55.0,61.06,54.97,6.09,17606,1951,12471,32028
55.1,61.14,55.06,6.08,17634,1948,12446,32028
55.2,61.35,55.22,6.13,17687,1962,12379,32028
55.4,61.73,55.59,6.14,17803,1967,12258,32028
55.5,62.54,56.39,6.14,18061,1968,11999,32028
55.6,63.44,57.25,6.20,18335,1985,11708,32028
55.7,63.96,57.72,6.24,18487,1997,11544,32028
55.8,64.67,58.41,6.26,18706,2006,11316,32028
56.0,65.17,58.90,6.28,18863,2011,11154,32028
56.1,66.47,60.16,6.31,19268,2022,10738,32028
56.2,67.57,61.20,6.38,19600,2042,10386,32028
56.4,67.94,61.51,6.43,19699,2061,10268,32028
56.5,68.50,61.79,6.72,19789,2151,10088,32028
56.6,68.79,62.04,6.75,19870,2162,9996,32028
56.7,69.55,62.75,6.80,20097,2178,9753,32028
56.9,69.65,62.76,6.89,20102,2207,9719,32028
57.0,69.65,62.78,6.88,20106,2203,9719,32028
57.1,69.01,61.98,7.02,20105,2278,10053,32436
57.3,69.13,61.95,7.18,20094,2330,10012,32436
57.4,69.52,62.00,7.52,20109,2439,9888,32436
57.6,68.91,61.34,7.57,20092,2478,10184,32754
57.7,68.91,61.37,7.55,20100,2472,10182,32754
57.8,68.92,61.40,7.51,20112,2461,10181,32754
58.0,68.92,61.45,7.47,20127,2446,10181,32754
58.2,68.92,61.47,7.44,20135,2438,10181,32754
58.3,68.92,61.44,7.48,20123,2450,10181,32754
58.5,68.92,61.47,7.45,20134,2439,10181,32754
58.6,68.92,61.47,7.44,20135,2438,10181,32754
58.7,68.92,61.48,7.44,20137,2436,10181,32754
58.8,68.92,61.47,7.44,20135,2438,10181,32754
59.0,68.92,61.45,7.46,20128,2445,10181,32754
59.1,68.92,61.45,7.46,20128,2445,10181,32754
59.3,68.92,61.47,7.44,20135,2438,10181,32754
59.4,68.96,61.48,7.48,20136,2450,10168,32754
59.5,68.96,61.47,7.49,20133,2453,10168,32754
59.7,68.96,61.47,7.49,20133,2453,10168,32754
59.8,68.96,61.45,7.50,20128,2458,10168,32754
59.9,68.96,61.43,7.53,20120,2466,10168,32754
60.0,68.96,61.41,7.55,20114,2473,10167,32754
60.1,68.96,61.40,7.56,20111,2476,10167,32754
60.2,68.96,61.42,7.54,20117,2470,10167,32754
60.3,68.96,61.42,7.54,20117,2470,10167,32754
60.4,68.96,61.43,7.53,20120,2467,10167,32754
