elapsed_seconds,percent_known,percent_free,percent_occupied,free_cells,occupied_cells,unknown_cells,total_cells
7.8,43.42,39.30,4.12,11741,1232,16903,29876
7.9,43.43,39.31,4.12,11745,1231,16900,29876
8.0,43.63,39.49,4.14,11799,1237,16840,29876
8.1,44.21,39.81,4.39,11895,1312,16669,29876
8.3,44.21,39.82,4.38,11898,1309,16669,29876
8.4,44.21,39.85,4.36,11905,1302,16669,29876
8.5,44.21,39.85,4.35,11907,1300,16669,29876
8.6,44.21,39.85,4.36,11905,1303,16668,29876
8.7,44.21,39.84,4.37,11902,1306,16668,29876
8.9,44.22,39.81,4.41,11894,1317,16665,29876
9.0,44.23,39.81,4.42,11893,1320,16663,29876
9.1,44.23,39.80,4.42,11891,1322,16663,29876
9.2,44.32,39.89,4.42,11919,1322,16635,29876
9.3,44.34,39.89,4.45,11919,1328,16629,29876
9.5,44.36,39.94,4.42,11932,1322,16622,29876
9.6,44.40,39.93,4.47,11929,1335,16612,29876
9.7,45.27,40.66,4.61,12148,1377,16351,29876
9.9,45.30,40.69,4.61,12158,1376,16342,29876
10.0,45.36,40.74,4.62,12172,1380,16324,29876
10.1,45.37,40.75,4.63,12174,1382,16320,29876
10.2,45.38,40.79,4.59,12187,1370,16319,29876
10.3,45.39,40.80,4.59,12189,1372,16315,29876
10.5,45.57,40.97,4.60,12239,1375,16262,29876
10.6,45.73,41.13,4.60,12287,1375,16214,29876
10.7,45.75,41.13,4.62,12287,1381,16208,29876
10.8,45.80,41.16,4.64,12298,1386,16192,29876
11.0,45.89,41.27,4.62,12329,1380,16167,29876
11.1,45.90,41.25,4.65,12325,1388,16163,29876
11.2,45.92,41.23,4.69,12317,1401,16158,29876
11.4,46.00,41.29,4.71,12337,1407,16132,29876
11.5,46.01,41.30,4.70,12340,1405,16131,29876
11.6,46.24,41.51,4.73,12403,1413,16060,29876
11.7,46.28,41.54,4.74,12410,1416,16050,29876
11.8,46.28,41.55,4.73,12412,1414,16050,29876
11.9,46.30,41.58,4.72,12422,1410,16044,29876
12.1,46.33,41.61,4.72,12431,1411,16034,29876
12.2,46.55,41.69,4.86,12455,1452,15969,29876
12.3,46.56,41.60,4.96,12427,1482,15967,29876
12.4,46.56,41.65,4.91,12442,1467,15967,29876
12.6,46.56,41.67,4.89,12449,1462,15965,29876
12.7,46.57,41.66,4.91,12445,1468,15963,29876
12.8,46.65,41.78,4.87,12482,1456,15938,29876
12.9,46.69,41.84,4.86,12499,1451,15926,29876
13.1,46.82,41.92,4.89,12525,1462,15889,29876
13.2,46.88,41.97,4.91,12540,1466,15870,29876
13.3,47.31,42.42,4.89,12672,1462,15742,29876
13.4,47.43,42.55,4.87,12713,1456,15707,29876
13.6,47.43,42.55,4.88,12712,1457,15707,29876
13.7,47.46,42.52,4.94,12704,1476,15696,29876
13.8,47.52,42.54,4.98,12709,1488,15679,29876
14.0,47.52,42.54,4.98,12708,1489,15679,29876
14.1,47.68,42.70,4.98,12758,1488,15630,29876
14.2,47.70,42.74,4.96,12768,1482,15626,29876
14.3,47.71,42.67,5.03,12749,1504,15623,29876
14.4,47.80,42.76,5.04,12776,1506,15594,29876
14.6,47.86,42.73,5.14,12765,1535,15576,29876
14.7,47.87,42.71,5.15,12761,1540,15575,29876
14.8,47.97,42.85,5.12,12803,1529,15544,29876
14.9,48.08,42.97,5.11,12838,1527,15511,29876
15.1,48.14,43.01,5.13,12850,1532,15494,29876
15.2,48.36,43.29,5.08,12932,1517,15427,29876
15.3,48.41,43.38,5.03,12961,1503,15412,29876
15.4,48.53,43.52,5.01,13001,1498,15377,29876
15.5,48.57,43.55,5.02,13011,1499,15366,29876
15.7,48.64,43.63,5.01,13034,1498,15344,29876
15.8,48.64,43.64,5.00,13039,1494,15343,29876
15.9,48.65,43.66,4.99,13044,1490,15342,29876
16.0,48.76,43.79,4.97,13084,1485,15307,29876
16.2,48.81,43.79,5.01,13084,1498,15294,29876
16.3,49.01,43.91,5.10,13118,1524,15234,29876
16.4,49.01,43.91,5.10,13118,1524,15234,29876
16.5,49.01,43.93,5.08,13124,1518,15234,29876
16.7,49.18,44.10,5.08,13176,1517,15183,29876
16.8,49.18,44.13,5.05,13184,1509,15183,29876
16.9,49.18,44.14,5.04,13186,1507,15183,29876
17.0,49.18,44.11,5.07,13178,1515,15183,29876
17.2,49.18,44.07,5.11,13165,1528,15183,29876
17.3,49.18,44.11,5.07,13178,1515,15183,29876
17.4,49.19,44.10,5.10,13174,1523,15179,29876
17.5,49.38,44.26,5.12,13224,1530,15122,29876
17.7,49.38,44.28,5.10,13229,1525,15122,29876
17.8,49.38,44.27,5.11,13226,1528,15122,29876
17.9,49.38,44.27,5.11,13226,1528,15122,29876
18.0,49.38,44.29,5.10,13231,1523,15122,29876
18.2,49.38,44.28,5.10,13229,1525,15122,29876
18.3,49.38,44.30,5.08,13235,1519,15122,29876
18.4,49.38,44.30,5.08,13236,1518,15122,29876
18.5,49.38,44.31,5.07,13238,1516,15122,29876
18.6,49.38,44.31,5.07,13238,1516,15122,29876
18.8,49.38,44.29,5.10,13231,1523,15122,29876
18.9,49.38,44.28,5.10,13229,1525,15122,29876
19.0,49.38,44.27,5.12,13225,1529,15122,29876
19.1,49.38,44.26,5.12,13223,1531,15122,29876
19.3,49.38,44.26,5.12,13224,1530,15122,29876
19.4,49.38,44.25,5.13,13221,1533,15122,29876
19.5,49.38,44.25,5.13,13221,1533,15122,29876
19.6,49.38,44.26,5.13,13222,1532,15122,29876
19.7,49.38,44.25,5.13,13221,1533,15122,29876
19.9,49.38,44.26,5.12,13224,1530,15122,29876
20.0,49.38,44.26,5.12,13223,1531,15122,29876
20.1,49.38,44.27,5.12,13225,1529,15122,29876
20.2,49.38,44.28,5.11,13228,1526,15122,29876
20.4,49.38,44.27,5.11,13227,1527,15122,29876
20.5,49.38,44.26,5.12,13224,1530,15122,29876
20.6,49.39,44.32,5.06,13242,1513,15121,29876
20.7,49.39,44.28,5.11,13228,1528,15120,29876
20.8,49.39,44.29,5.10,13231,1525,15120,29876
21.0,49.39,44.30,5.09,13235,1521,15120,29876
21.1,49.45,44.27,5.18,13225,1549,15102,29876
21.2,49.47,44.25,5.22,13220,1561,15095,29876
21.3,49.64,44.28,5.36,13230,1600,15046,29876
21.5,49.65,44.28,5.37,13229,1603,15044,29876
21.6,49.65,44.12,5.53,13180,1652,15044,29876
21.7,49.65,44.10,5.54,13176,1656,15044,29876
21.9,49.65,44.24,5.40,13218,1614,15044,29876
22.0,49.65,44.16,5.49,13192,1640,15044,29876
22.1,49.65,44.14,5.50,13188,1644,15044,29876
22.2,49.65,44.17,5.47,13197,1635,15044,29876
22.4,49.65,44.25,5.40,13219,1613,15044,29876
22.5,49.65,44.27,5.38,13226,1606,15044,29876
22.7,49.65,44.28,5.36,13230,1602,15044,29876
22.8,49.65,44.27,5.38,13225,1607,15044,29876
22.9,49.65,44.26,5.38,13224,1608,15044,29876
23.0,49.65,44.25,5.40,13220,1612,15044,29876
23.2,49.65,44.22,5.42,13212,1620,15044,29876
23.3,49.65,44.23,5.42,13213,1619,15044,29876
23.4,49.70,44.25,5.45,13220,1629,15027,29876
23.5,49.70,44.11,5.59,13179,1670,15027,29876
23.6,49.70,44.11,5.59,13179,1670,15027,29876
23.8,49.70,44.10,5.61,13174,1675,15027,29876
23.9,49.72,44.14,5.59,13186,1669,15021,29876
24.0,49.74,44.14,5.60,13186,1674,15016,29876
24.1,49.74,44.10,5.64,13176,1684,15016,29876
24.3,49.75,44.09,5.66,13173,1691,15012,29876
24.4,50.19,44.16,6.04,13192,1804,14880,29876
24.5,50.19,44.18,6.01,13200,1796,14880,29876
24.6,50.19,44.18,6.01,13200,1796,14880,29876
24.7,50.19,44.20,6.00,13204,1792,14880,29876
24.9,50.19,44.20,5.99,13206,1790,14880,29876
25.0,50.19,44.24,5.95,13218,1778,14880,29876
25.1,50.19,44.24,5.95,13218,1778,14880,29876
25.3,50.19,44.24,5.95,13217,1779,14880,29876
25.4,50.19,44.22,5.97,13212,1784,14880,29876
25.5,50.19,44.20,5.99,13206,1790,14880,29876
25.6,50.19,44.22,5.97,13212,1784,14880,29876
25.7,50.19,44.22,5.98,13210,1786,14880,29876
25.9,50.19,44.21,5.99,13207,1789,14880,29876
26.0,50.19,44.21,5.98,13209,1787,14880,29876
26.2,50.19,44.21,5.99,13207,1789,14880,29876
26.3,50.19,44.19,6.00,13203,1793,14880,29876
26.4,50.19,44.19,6.01,13201,1795,14880,29876
26.5,50.19,44.18,6.02,13198,1798,14880,29876
26.7,50.19,44.17,6.02,13196,1800,14880,29876
26.8,50.19,44.16,6.03,13194,1802,14880,29876
26.9,50.19,44.17,6.02,13196,1800,14880,29876
27.1,50.19,44.16,6.03,13193,1803,14880,29876
27.3,50.19,44.16,6.03,13193,1803,14880,29876
27.4,50.19,44.15,6.04,13190,1806,14880,29876
27.5,50.19,44.13,6.07,13183,1813,14880,29876
27.7,50.19,44.13,6.07,13184,1812,14880,29876
27.8,50.19,44.13,6.07,13184,1812,14880,29876
27.9,50.19,44.10,6.09,13176,1820,14880,29876
28.0,50.19,44.09,6.11,13172,1824,14880,29876
28.1,50.19,44.09,6.11,13171,1825,14880,29876
28.3,50.19,44.12,6.07,13182,1814,14880,29876
28.4,50.19,44.13,6.06,13185,1811,14880,29876
28.5,50.19,44.11,6.08,13179,1817,14880,29876
28.6,50.19,44.12,6.07,13182,1814,14880,29876
28.7,50.19,44.12,6.08,13180,1816,14880,29876
28.9,50.46,44.37,6.09,13257,1819,14800,29876
29.0,50.46,44.37,6.09,13256,1820,14800,29876
29.1,50.49,44.39,6.10,13262,1823,14791,29876
29.2,50.49,44.40,6.10,13264,1821,14791,29876
29.4,50.52,44.43,6.09,13274,1818,14784,29876
29.5,50.82,44.70,6.13,13354,1830,14692,29876
29.6,50.83,44.69,6.14,13351,1835,14690,29876
29.7,50.83,44.68,6.15,13350,1837,14689,29876
29.9,50.88,44.74,6.14,13366,1835,14675,29876
30.0,50.98,44.84,6.14,13395,1835,14646,29876
30.1,51.19,45.04,6.16,13456,1839,14581,29876
30.3,51.19,45.02,6.17,13451,1844,14581,29876
30.4,51.19,45.02,6.17,13451,1844,14581,29876
30.5,51.28,45.10,6.18,13474,1845,14557,29876
30.6,51.56,45.37,6.18,13556,1847,14473,29876
30.8,51.76,45.57,6.19,13615,1848,14413,29876
30.9,51.76,45.57,6.19,13613,1850,14413,29876
31.0,51.76,45.56,6.20,13611,1853,14412,29876
31.1,51.76,45.54,6.22,13606,1858,14412,29876
31.3,51.76,45.54,6.22,13605,1859,14412,29876
31.4,51.76,45.54,6.22,13605,1859,14412,29876
31.5,51.76,45.53,6.23,13604,1860,14412,29876
31.6,51.76,45.53,6.23,13604,1861,14411,29876
31.8,51.77,45.53,6.24,13603,1864,14409,29876
31.9,51.77,45.53,6.24,13603,1864,14409,29876
32.0,51.77,45.53,6.24,13602,1865,14409,29876
32.1,51.77,45.54,6.23,13606,1861,14409,29876
32.3,51.77,45.54,6.23,13607,1860,14409,29876
32.4,51.77,45.53,6.24,13604,1863,14409,29876
32.6,51.77,45.53,6.24,13603,1864,14409,29876
32.7,51.78,45.53,6.25,13604,1867,14405,29876
32.8,51.78,45.55,6.24,13608,1863,14405,29876
32.9,51.78,45.54,6.24,13606,1865,14405,29876
33.1,51.78,45.54,6.24,13606,1865,14405,29876
33.2,51.78,45.54,6.25,13605,1866,14405,29876
33.4,51.83,45.55,6.29,13608,1878,14390,29876
33.5,51.83,45.55,6.28,13610,1876,14390,29876
33.6,51.95,45.55,6.39,13610,1910,14356,29876
33.7,51.98,45.58,6.41,13616,1914,14346,29876
33.9,51.98,45.58,6.41,13617,1914,14345,29876
34.0,51.99,45.55,6.44,13609,1923,14344,29876
34.1,51.99,45.53,6.46,13604,1929,14343,29876
34.2,51.99,45.52,6.48,13599,1935,14342,29876
34.4,52.00,45.51,6.49,13598,1939,14339,29876
34.5,52.00,45.53,6.48,13602,1935,14339,29876
34.6,52.01,45.56,6.45,13611,1928,14337,29876
34.7,52.01,45.56,6.45,13611,1928,14337,29876
34.8,52.01,45.58,6.44,13616,1923,14337,29876
35.0,52.01,45.57,6.44,13614,1925,14337,29876
35.1,52.05,45.61,6.45,13625,1926,14325,29876
35.2,52.14,45.65,6.49,13637,1939,14300,29876
35.3,52.14,45.66,6.47,13642,1934,14300,29876
35.5,52.14,45.67,6.47,13644,1932,14300,29876
35.6,52.15,45.70,6.46,13652,1929,14295,29876
35.7,52.15,45.70,6.46,13652,1929,14295,29876
35.8,52.15,45.66,6.49,13642,1939,14295,29876
36.0,52.17,45.68,6.49,13646,1939,14291,29876
36.1,52.31,45.81,6.50,13685,1943,14248,29876
36.2,52.62,46.11,6.51,13777,1945,14154,29876
36.3,52.77,46.23,6.54,13813,1954,14109,29876
36.4,52.74,46.26,6.47,13964,1954,14266,30184
36.6,52.82,46.32,6.50,13980,1962,14242,30184
36.7,52.82,46.33,6.48,13985,1957,14242,30184
36.8,52.82,46.34,6.48,13986,1956,14242,30184
36.9,52.90,46.40,6.50,14005,1961,14218,30184
37.0,53.40,46.71,6.70,14098,2021,14065,30184
37.2,53.40,46.70,6.71,14095,2024,14065,30184
37.3,53.42,46.71,6.71,14099,2024,14061,30184
37.4,53.47,46.69,6.78,14093,2045,14046,30184
37.5,53.47,46.70,6.77,14095,2043,14046,30184
37.7,53.47,46.71,6.76,14098,2040,14046,30184
37.8,53.47,46.71,6.76,14098,2040,14046,30184
37.9,53.47,46.71,6.75,14100,2038,14046,30184
38.0,53.49,46.64,6.84,14079,2066,14039,30184
38.2,53.49,46.65,6.84,14080,2065,14039,30184
38.3,53.49,46.64,6.85,14078,2067,14039,30184
38.4,53.49,46.65,6.84,14081,2064,14039,30184
38.6,53.49,46.66,6.82,14085,2060,14039,30184
38.7,53.49,46.67,6.82,14087,2058,14039,30184
38.8,53.49,46.66,6.82,14085,2060,14039,30184
38.9,53.50,46.65,6.85,14081,2067,14036,30184
39.1,53.50,46.66,6.84,14083,2065,14036,30184
39.2,53.50,46.65,6.85,14081,2067,14036,30184
39.3,53.50,46.65,6.85,14081,2067,14036,30184
39.4,53.50,46.65,6.85,14081,2067,14036,30184
39.5,53.50,46.69,6.81,14093,2055,14036,30184
39.6,53.50,46.69,6.81,14093,2055,14036,30184
39.8,53.50,46.68,6.82,14090,2058,14036,30184
39.9,53.50,46.67,6.83,14087,2061,14036,30184
40.0,53.71,46.83,6.88,14135,2076,13973,30184
40.1,54.05,47.14,6.90,14229,2084,13871,30184
40.3,54.27,47.36,6.91,14296,2085,13803,30184
40.4,54.42,47.51,6.91,14341,2085,13758,30184
40.5,54.92,48.00,6.92,14488,2090,13606,30184
40.6,55.17,48.26,6.91,14568,2086,13530,30184
40.8,55.64,48.69,6.95,14698,2097,13389,30184
40.9,56.07,49.11,6.96,14824,2101,13259,30184
41.0,56.35,49.39,6.96,14909,2101,13174,30184
41.1,56.55,49.60,6.96,14970,2100,13114,30184
41.3,57.14,50.17,6.97,15143,2104,12937,30184
41.4,57.63,50.65,6.98,15289,2106,12789,30184
41.5,58.51,51.53,6.99,15553,2109,12522,30184
41.6,59.87,52.85,7.02,15951,2119,12114,30184
41.8,61.37,54.22,7.15,16366,2157,11661,30184
41.9,61.49,54.36,7.13,16407,2153,11624,30184
42.0,62.27,55.19,7.08,16659,2136,11389,30184
42.2,62.73,55.61,7.12,16786,2149,11249,30184
42.3,63.86,56.71,7.15,17118,2158,10908,30184
42.5,64.49,57.30,7.20,17294,2173,10717,30184
42.6,64.65,57.42,7.22,17333,2180,10671,30184
42.7,65.18,57.93,7.25,17486,2187,10511,30184
42.9,66.58,59.30,7.27,17900,2195,10089,30184
43.0,68.80,61.47,7.33,18553,2213,9418,30184
43.2,70.00,62.65,7.34,18911,2217,9056,30184
43.3,70.62,63.28,7.34,19100,2216,8868,30184
43.5,71.11,63.74,7.38,19238,2227,8719,30184
43.6,72.12,64.71,7.42,19531,2239,8414,30184
43.8,72.25,64.82,7.43,19564,2244,8376,30184
43.9,72.35,64.95,7.39,19606,2232,8346,30184
44.1,72.35,65.00,7.35,19621,2218,8345,30184
44.2,72.43,65.08,7.35,19644,2218,8322,30184
44.4,72.43,65.10,7.33,19651,2211,8322,30184
44.5,72.43,65.12,7.31,19657,2206,8321,30184
44.6,72.52,65.19,7.32,19678,2210,8296,30184
44.8,72.52,65.22,7.30,19686,2202,8296,30184
45.0,73.31,66.00,7.32,19920,2208,8056,30184
45.1,73.31,65.99,7.32,19919,2210,8055,30184
45.2,73.31,66.00,7.31,19922,2207,8055,30184
45.4,73.31,66.00,7.31,19922,2207,8055,30184
45.5,73.39,66.06,7.32,19941,2210,8033,30184
45.6,73.48,66.14,7.34,19964,2216,8004,30184
45.8,73.48,66.13,7.35,19962,2218,8004,30184
45.9,73.51,66.15,7.36,19968,2221,7995,30184
46.0,73.51,66.18,7.34,19975,2214,7995,30184
46.1,73.51,66.17,7.34,19974,2215,7995,30184
46.2,73.64,66.06,7.58,19940,2288,7956,30184
46.3,73.66,66.03,7.62,19932,2301,7951,30184
46.4,73.66,66.03,7.63,19931,2302,7951,30184
46.5,73.66,66.01,7.66,19923,2312,7949,30184
46.7,73.69,66.02,7.67,19928,2315,7941,30184
46.8,73.73,66.05,7.68,19937,2317,7930,30184
47.0,73.73,66.09,7.64,19949,2305,7930,30184
47.1,73.73,66.10,7.62,19953,2301,7930,30184
47.2,73.73,66.15,7.58,19966,2289,7929,30184
47.3,73.73,66.08,7.65,19947,2308,7929,30184
47.4,73.79,66.08,7.71,19946,2327,7911,30184
47.5,73.79,66.05,7.74,19937,2336,7911,30184
47.6,73.79,66.06,7.73,19939,2334,7911,30184
47.7,73.80,66.08,7.71,19947,2328,7909,30184
47.9,73.80,66.08,7.72,19945,2330,7909,30184
48.0,73.80,66.07,7.73,19943,2332,7909,30184
48.1,73.80,66.07,7.73,19942,2333,7909,30184
48.3,73.80,66.05,7.75,19936,2339,7909,30184
48.4,73.80,66.03,7.77,19929,2346,7909,30184
48.5,73.80,66.01,7.79,19924,2351,7909,30184
48.7,73.80,66.00,7.80,19921,2354,7909,30184
48.8,73.80,66.00,7.80,19920,2355,7909,30184
48.9,73.80,66.01,7.79,19924,2351,7909,30184
49.1,73.82,65.99,7.83,19919,2363,7902,30184
49.2,73.82,66.00,7.82,19921,2361,7902,30184
49.3,73.82,65.99,7.83,19918,2364,7902,30184
49.5,73.82,66.00,7.82,19921,2361,7902,30184
49.6,73.82,66.02,7.80,19927,2355,7902,30184
49.7,73.83,66.02,7.81,19928,2358,7898,30184
49.8,73.83,66.02,7.82,19926,2360,7898,30184
50.0,73.83,66.03,7.80,19932,2354,7898,30184
50.1,73.83,66.04,7.79,19935,2351,7898,30184
50.2,73.83,66.06,7.77,19940,2346,7898,30184
50.3,73.83,66.07,7.76,19944,2342,7898,30184
50.5,73.83,66.07,7.76,19943,2343,7898,30184
50.6,73.83,66.07,7.76,19944,2342,7898,30184
50.8,73.83,66.08,7.76,19945,2341,7898,30184
50.9,73.83,66.08,7.76,19945,2341,7898,30184
51.0,72.90,65.24,7.66,19948,2342,8286,30576
51.2,72.90,65.25,7.65,19952,2338,8286,30576
51.3,72.90,65.26,7.64,19954,2336,8286,30576
51.5,72.90,65.28,7.63,19959,2332,8285,30576
51.6,72.91,65.29,7.62,19962,2330,8284,30576
51.7,72.91,65.25,7.67,19950,2344,8282,30576
51.9,72.92,65.16,7.76,19923,2372,8281,30576
52.0,72.92,65.16,7.76,19923,2374,8279,30576
52.1,72.92,65.22,7.71,19941,2356,8279,30576
52.3,72.92,65.23,7.70,19944,2353,8279,30576
52.4,72.99,65.26,7.73,19955,2362,8259,30576
52.6,72.99,65.26,7.73,19955,2362,8259,30576
52.7,72.99,65.24,7.75,19948,2369,8259,30576
52.9,73.00,65.25,7.75,19951,2370,8255,30576
53.0,73.00,65.25,7.75,19950,2371,8255,30576
53.1,72.09,64.41,7.68,19948,2378,8642,30968
53.2,72.09,64.41,7.68,19948,2378,8642,30968
53.4,72.09,64.40,7.69,19944,2382,8642,30968
53.5,72.09,64.44,7.66,19955,2371,8642,30968
53.7,72.09,64.44,7.66,19955,2371,8642,30968
53.8,72.09,64.40,7.70,19943,2383,8642,30968
53.9,72.09,64.40,7.70,19943,2383,8642,30968
54.0,72.09,64.41,7.68,19947,2379,8642,30968
54.2,72.09,64.42,7.67,19951,2375,8642,30968
54.3,72.09,64.42,7.67,19950,2376,8642,30968
54.4,72.10,64.39,7.71,19939,2388,8641,30968
54.5,72.10,64.41,7.69,19945,2382,8641,30968
54.6,72.10,64.40,7.70,19944,2384,8640,30968
54.7,72.10,64.38,7.72,19936,2392,8640,30968
54.9,72.10,64.37,7.73,19933,2395,8640,30968
55.0,72.10,64.37,7.73,19933,2395,8640,30968
55.1,72.10,64.35,7.75,19928,2400,8640,30968
55.2,72.10,64.36,7.74,19930,2398,8640,30968
55.3,72.10,64.34,7.76,19925,2403,8640,30968
55.5,72.10,64.36,7.74,19930,2398,8640,30968
55.6,72.10,64.36,7.74,19931,2397,8640,30968
55.7,72.10,64.34,7.76,19924,2404,8640,30968
55.8,72.10,64.35,7.75,19928,2400,8640,30968
56.0,72.10,64.34,7.76,19926,2403,8639,30968
56.1,72.10,64.34,7.76,19926,2403,8639,30968
56.2,72.11,64.34,7.76,19926,2404,8638,30968
56.3,72.11,64.33,7.77,19923,2407,8638,30968
56.4,72.11,64.33,7.78,19921,2409,8638,30968
56.6,72.11,64.32,7.78,19920,2410,8638,30968
56.7,72.11,64.32,7.78,19920,2410,8638,30968
56.8,72.11,64.32,7.78,19920,2410,8638,30968
57.0,72.11,64.32,7.78,19920,2410,8638,30968
57.1,72.11,64.32,7.79,19918,2412,8638,30968
57.2,72.11,64.31,7.79,19917,2413,8638,30968
57.3,72.11,64.31,7.80,19916,2414,8638,30968
57.5,72.11,64.31,7.80,19914,2416,8638,30968
57.6,72.11,64.31,7.80,19915,2415,8638,30968
57.7,72.11,64.31,7.80,19914,2416,8638,30968
57.8,72.11,64.31,7.80,19916,2414,8638,30968
57.9,72.12,64.30,7.81,19913,2420,8635,30968
58.1,72.12,64.31,7.80,19917,2416,8635,30968
58.2,72.12,64.31,7.80,19917,2416,8635,30968
58.3,72.12,64.31,7.81,19915,2418,8635,30968
58.4,72.12,64.30,7.82,19911,2422,8635,30968
58.5,72.12,64.30,7.82,19911,2422,8635,30968
58.7,72.12,64.30,7.82,19911,2422,8635,30968
58.8,72.12,64.31,7.81,19915,2418,8635,30968
58.9,72.12,64.31,7.81,19914,2419,8635,30968
59.0,72.12,64.29,7.83,19908,2425,8635,30968
59.2,72.12,64.28,7.83,19907,2426,8635,30968
59.3,72.12,64.28,7.83,19907,2426,8635,30968
59.4,72.12,64.28,7.83,19907,2426,8635,30968
59.5,72.12,64.29,7.83,19908,2425,8635,30968
59.6,72.13,64.30,7.83,19911,2426,8631,30968
59.7,72.13,64.30,7.83,19913,2424,8631,30968
59.8,72.13,64.30,7.83,19913,2425,8630,30968
59.9,72.13,64.30,7.83,19913,2425,8630,30968
60.1,72.13,64.31,7.82,19916,2422,8630,30968
60.2,72.13,64.31,7.82,19915,2423,8630,30968
60.3,72.13,64.31,7.82,19915,2423,8630,30968
60.4,72.13,64.31,7.82,19915,2423,8630,30968
60.6,72.13,64.30,7.83,19912,2426,8630,30968
60.7,72.13,64.30,7.83,19912,2426,8630,30968
60.8,72.13,64.31,7.83,19914,2424,8630,30968
60.9,72.13,64.31,7.82,19916,2422,8630,30968
61.1,72.13,64.30,7.83,19913,2425,8630,30968
61.2,72.13,64.31,7.82,19915,2423,8630,30968
61.3,72.13,64.28,7.85,19907,2431,8630,30968
61.4,72.13,64.17,7.97,19871,2467,8630,30968
61.5,72.13,64.18,7.95,19876,2462,8630,30968
61.7,72.13,64.23,7.90,19891,2447,8630,30968
61.8,72.13,64.22,7.91,19887,2451,8630,30968
61.9,72.13,64.23,7.90,19891,2447,8630,30968
62.1,72.13,64.22,7.91,19888,2450,8630,30968
62.2,72.13,64.23,7.90,19890,2448,8630,30968
62.3,72.13,64.23,7.90,19891,2447,8630,30968
