elapsed_seconds,percent_known,percent_free,percent_occupied,free_cells,occupied_cells,unknown_cells,total_cells
6.1,44.01,39.23,4.78,11874,1446,16944,30264
6.2,44.11,39.23,4.88,11872,1478,16914,30264
6.4,44.11,39.20,4.91,11863,1487,16914,30264
6.6,44.11,39.21,4.90,11867,1483,16914,30264
6.8,44.11,39.22,4.89,11870,1480,16914,30264
6.9,44.11,39.24,4.87,11875,1475,16914,30264
7.0,44.11,39.24,4.87,11876,1474,16914,30264
7.1,44.11,39.24,4.87,11876,1474,16914,30264
7.2,44.16,39.27,4.89,11885,1480,16899,30264
7.4,44.16,39.27,4.89,11885,1480,16899,30264
7.5,44.16,39.29,4.87,11891,1474,16899,30264
7.6,44.16,39.29,4.87,11890,1475,16899,30264
7.7,44.16,39.27,4.89,11884,1481,16899,30264
7.9,44.16,39.28,4.88,11888,1477,16899,30264
8.0,44.16,39.29,4.87,11890,1475,16899,30264
8.2,44.16,39.29,4.87,11891,1474,16899,30264
8.3,44.16,39.23,4.93,11873,1492,16899,30264
8.4,44.29,39.34,4.95,11905,1498,16861,30264
8.5,44.29,39.28,5.00,11889,1514,16861,30264
8.7,44.29,39.29,5.00,11891,1512,16861,30264
8.8,44.32,39.29,5.03,11892,1522,16850,30264
8.9,44.33,39.29,5.04,11891,1524,16849,30264
9.1,44.33,39.30,5.03,11894,1521,16849,30264
9.2,44.33,39.28,5.05,11888,1527,16849,30264
9.3,44.33,39.27,5.06,11885,1530,16849,30264
9.4,44.33,39.29,5.04,11890,1525,16849,30264
9.5,44.33,39.29,5.04,11891,1524,16849,30264
9.7,44.33,39.28,5.05,11888,1527,16849,30264
9.8,44.33,39.28,5.04,11889,1526,16849,30264
9.9,44.33,39.29,5.04,11890,1525,16849,30264
10.1,44.33,39.30,5.03,11893,1522,16849,30264
10.2,44.33,39.30,5.02,11895,1520,16849,30264
10.3,44.33,39.31,5.02,11897,1518,16849,30264
10.4,44.33,39.32,5.01,11900,1515,16849,30264
10.5,44.33,39.32,5.01,11899,1516,16849,30264
10.6,44.33,39.30,5.02,11895,1520,16849,30264
10.7,44.33,39.30,5.03,11893,1522,16849,30264
10.8,44.33,39.29,5.03,11892,1523,16849,30264
11.0,44.48,39.30,5.17,11895,1565,16804,30264
11.1,44.48,39.29,5.19,11891,1570,16803,30264
11.2,44.48,39.30,5.17,11895,1566,16803,30264
11.3,44.48,39.30,5.18,11893,1568,16803,30264
11.4,44.48,39.30,5.17,11895,1566,16803,30264
11.5,44.48,39.25,5.23,11879,1583,16802,30264
11.7,44.48,39.25,5.23,11878,1584,16802,30264
11.8,44.48,39.25,5.23,11878,1584,16802,30264
11.9,44.48,39.25,5.23,11879,1583,16802,30264
12.0,44.48,39.26,5.22,11881,1581,16802,30264
12.1,44.48,39.27,5.21,11884,1578,16802,30264
12.2,44.48,39.26,5.22,11881,1581,16802,30264
12.4,44.48,39.25,5.23,11878,1584,16802,30264
12.5,44.48,39.24,5.24,11875,1587,16802,30264
12.6,44.49,39.23,5.25,11874,1589,16801,30264
12.7,44.49,39.22,5.27,11869,1594,16801,30264
12.9,44.50,39.23,5.26,11874,1593,16797,30264
13.0,44.51,39.26,5.24,11882,1587,16795,30264
13.1,44.51,39.26,5.25,11881,1590,16793,30264
13.2,44.51,39.27,5.24,11885,1586,16793,30264
13.3,44.51,39.27,5.24,11884,1587,16793,30264
13.4,44.51,39.27,5.24,11885,1586,16793,30264
13.6,44.51,39.27,5.24,11884,1587,16793,30264
13.7,44.51,39.26,5.25,11882,1589,16793,30264
13.8,44.51,39.28,5.23,11887,1584,16793,30264
13.9,44.51,39.27,5.24,11886,1585,16793,30264
14.1,44.51,39.25,5.26,11879,1592,16793,30264
14.2,44.51,39.24,5.27,11877,1594,16793,30264
14.3,44.51,39.24,5.27,11877,1594,16793,30264
14.4,44.51,39.23,5.28,11872,1599,16793,30264
14.6,44.51,39.23,5.28,11874,1597,16793,30264
14.7,44.51,39.22,5.29,11870,1601,16793,30264
14.8,44.51,39.22,5.29,11869,1602,16793,30264
14.9,44.51,39.20,5.31,11865,1606,16793,30264
15.0,44.51,39.22,5.29,11870,1601,16793,30264
15.2,44.51,39.23,5.28,11874,1597,16793,30264
15.3,44.51,39.24,5.27,11877,1594,16793,30264
15.4,44.51,39.25,5.26,11878,1593,16793,30264
15.5,44.51,39.25,5.26,11878,1593,16793,30264
15.7,44.51,39.25,5.26,11878,1593,16793,30264
15.8,44.51,39.25,5.26,11879,1592,16793,30264
15.9,44.51,39.27,5.24,11884,1587,16793,30264
16.0,44.51,39.27,5.24,11886,1585,16793,30264
16.2,44.51,39.27,5.24,11886,1585,16793,30264
16.3,44.51,39.28,5.23,11888,1583,16793,30264
16.4,44.51,39.28,5.23,11888,1583,16793,30264
16.5,44.51,39.28,5.23,11888,1583,16793,30264
16.6,44.51,39.28,5.23,11888,1583,16793,30264
16.8,44.51,39.28,5.23,11889,1582,16793,30264
16.9,44.51,39.28,5.23,11889,1582,16793,30264
17.1,44.51,39.28,5.23,11889,1582,16793,30264
17.1,44.51,39.28,5.23,11889,1582,16793,30264
17.3,44.51,39.28,5.23,11889,1582,16793,30264
17.4,44.51,39.29,5.22,11891,1580,16793,30264
17.5,44.51,39.29,5.22,11891,1580,16793,30264
17.6,44.51,39.29,5.22,11890,1581,16793,30264
17.7,44.51,39.29,5.22,11891,1580,16793,30264
17.9,44.51,39.29,5.22,11890,1581,16793,30264
18.0,44.51,39.29,5.22,11890,1581,16793,30264
18.1,44.51,39.29,5.22,11890,1581,16793,30264
18.2,44.51,39.28,5.23,11889,1582,16793,30264
18.4,44.51,39.28,5.23,11889,1582,16793,30264
18.5,44.51,39.28,5.23,11889,1582,16793,30264
18.6,44.51,39.28,5.23,11889,1582,16793,30264
18.7,44.51,39.29,5.22,11890,1581,16793,30264
18.8,44.51,39.28,5.23,11889,1582,16793,30264
18.9,44.51,39.29,5.22,11890,1581,16793,30264
19.1,44.51,39.29,5.22,11891,1580,16793,30264
19.2,44.51,39.29,5.22,11891,1580,16793,30264
19.3,44.51,39.29,5.22,11891,1580,16793,30264
19.4,44.51,39.29,5.22,11891,1580,16793,30264
19.5,44.51,39.29,5.22,11891,1580,16793,30264
19.7,44.51,39.29,5.22,11891,1580,16793,30264
19.8,44.51,39.29,5.22,11891,1580,16793,30264
19.9,44.51,39.29,5.22,11890,1581,16793,30264
20.0,44.51,39.29,5.22,11890,1581,16793,30264
20.2,44.51,39.29,5.22,11890,1581,16793,30264
20.3,44.51,39.29,5.22,11890,1581,16793,30264
20.4,44.51,39.29,5.22,11890,1581,16793,30264
20.5,44.51,39.29,5.22,11891,1580,16793,30264
20.6,44.51,39.29,5.22,11891,1580,16793,30264
20.7,44.51,39.29,5.22,11890,1581,16793,30264
20.9,44.51,39.29,5.22,11890,1581,16793,30264
21.0,44.51,39.28,5.23,11889,1582,16793,30264
21.1,44.51,39.29,5.22,11890,1581,16793,30264
21.3,44.51,39.29,5.22,11891,1580,16793,30264
21.4,44.51,39.29,5.22,11890,1581,16793,30264
21.5,44.51,39.29,5.22,11890,1581,16793,30264
21.6,44.51,39.29,5.22,11891,1580,16793,30264
21.8,44.51,39.29,5.22,11890,1581,16793,30264
21.9,44.51,39.29,5.22,11890,1581,16793,30264
22.0,44.51,39.28,5.23,11889,1582,16793,30264
22.1,44.51,39.28,5.23,11889,1582,16793,30264
22.3,44.51,39.28,5.23,11889,1582,16793,30264
22.4,44.51,39.28,5.23,11889,1582,16793,30264
22.5,44.51,39.29,5.22,11890,1581,16793,30264
22.6,44.51,39.26,5.25,11883,1588,16793,30264
22.7,44.51,39.26,5.26,11881,1591,16792,30264
22.9,44.51,39.25,5.26,11880,1592,16792,30264
23.0,44.53,39.26,5.27,11882,1596,16786,30264
23.1,44.54,39.27,5.27,11885,1595,16784,30264
23.2,44.54,39.27,5.27,11885,1595,16784,30264
23.3,44.54,39.26,5.28,11882,1598,16784,30264
23.5,44.54,39.25,5.29,11878,1602,16784,30264
23.6,44.79,38.99,5.80,11799,1755,16710,30264
23.7,44.79,38.92,5.87,11778,1777,16709,30264
23.8,44.79,38.94,5.85,11786,1770,16708,30264
24.0,44.79,38.97,5.83,11793,1763,16708,30264
24.1,44.79,39.16,5.64,11850,1706,16708,30264
24.2,44.80,39.16,5.65,11850,1709,16705,30264
24.3,44.81,39.10,5.71,11833,1728,16703,30264
24.5,44.81,38.82,5.99,11747,1814,16703,30264
24.6,44.82,38.79,6.02,11740,1823,16701,30264
24.7,44.82,38.76,6.07,11729,1836,16699,30264
24.8,44.40,38.35,6.05,11726,1849,17001,30576
25.0,44.40,38.35,6.05,11725,1850,17001,30576
25.1,44.40,38.38,6.02,11734,1841,17001,30576
25.3,44.40,38.50,5.90,11772,1803,17001,30576
25.4,44.40,38.50,5.89,11773,1802,17001,30576
25.5,44.40,38.49,5.90,11770,1805,17001,30576
25.6,44.40,38.50,5.90,11772,1803,17001,30576
25.7,44.40,38.48,5.92,11767,1809,17000,30576
25.9,44.40,38.47,5.93,11762,1814,17000,30576
26.0,44.40,38.47,5.93,11764,1812,17000,30576
26.1,44.40,38.46,5.94,11761,1815,17000,30576
26.2,44.40,38.46,5.94,11761,1815,17000,30576
26.3,44.40,38.48,5.92,11767,1809,17000,30576
26.5,44.40,38.51,5.89,11775,1801,17000,30576
26.6,44.40,38.52,5.88,11779,1798,16999,30576
26.7,44.40,38.53,5.87,11782,1795,16999,30576
26.8,44.40,38.54,5.87,11783,1794,16999,30576
27.0,44.40,38.54,5.86,11785,1792,16999,30576
27.1,44.40,38.54,5.86,11785,1792,16999,30576
27.2,44.40,38.55,5.86,11786,1791,16999,30576
27.3,44.40,38.55,5.86,11786,1791,16999,30576
27.5,44.40,38.55,5.86,11786,1791,16999,30576
27.6,44.40,38.55,5.85,11787,1790,16999,30576
27.7,44.40,38.55,5.85,11788,1789,16999,30576
27.8,44.40,38.55,5.85,11787,1790,16999,30576
28.0,44.40,38.56,5.85,11789,1788,16999,30576
28.1,44.40,38.55,5.85,11787,1790,16999,30576
28.2,44.40,38.55,5.85,11787,1790,16999,30576
28.3,44.41,38.55,5.86,11788,1791,16997,30576
28.4,44.42,38.55,5.87,11787,1795,16994,30576
28.6,44.42,38.53,5.89,11782,1800,16994,30576
28.7,44.42,38.53,5.89,11782,1800,16994,30576
28.8,44.42,38.53,5.89,11781,1802,16993,30576
28.9,44.54,38.53,6.01,11781,1839,16956,30576
29.1,44.58,38.51,6.07,11776,1855,16945,30576
29.2,44.58,38.50,6.08,11771,1860,16945,30576
29.3,44.58,38.52,6.06,11779,1852,16945,30576
29.4,44.58,38.54,6.04,11783,1848,16945,30576
29.5,44.66,38.54,6.12,11784,1872,16920,30576
29.7,44.66,38.53,6.13,11781,1875,16920,30576
29.8,44.66,38.53,6.14,11780,1876,16920,30576
29.9,44.66,38.54,6.12,11784,1872,16920,30576
30.0,44.66,38.55,6.12,11786,1870,16920,30576
30.1,44.66,38.56,6.10,11791,1865,16920,30576
30.3,44.66,38.57,6.09,11794,1862,16920,30576
30.4,44.66,38.57,6.09,11794,1862,16920,30576
30.5,44.66,38.54,6.13,11783,1873,16920,30576
30.6,44.66,38.56,6.10,11790,1866,16920,30576
30.7,44.66,38.57,6.09,11794,1862,16920,30576
30.8,44.66,38.55,6.12,11786,1870,16920,30576
31.0,44.66,38.55,6.11,11788,1868,16920,30576
31.1,44.66,38.74,5.93,11844,1812,16920,30576
31.2,44.66,38.64,6.02,11815,1841,16920,30576
31.3,44.66,38.66,6.00,11821,1835,16920,30576
31.4,44.66,38.73,5.93,11843,1813,16920,30576
31.6,44.66,38.65,6.01,11819,1837,16920,30576
31.7,44.66,38.63,6.03,11812,1844,16920,30576
31.8,44.72,38.66,6.05,11822,1851,16903,30576
31.9,44.96,38.70,6.26,11832,1914,16830,30576
32.1,44.45,38.22,6.23,11836,1928,17204,30968
32.2,44.45,38.29,6.15,11859,1905,17204,30968
32.3,44.45,38.32,6.13,11867,1897,17204,30968
32.4,44.45,38.29,6.15,11858,1906,17204,30968
32.6,44.45,38.28,6.16,11856,1908,17204,30968
32.7,44.45,38.19,6.26,11826,1938,17204,30968
32.8,44.45,38.19,6.25,11827,1937,17204,30968
32.9,44.45,38.21,6.23,11834,1930,17204,30968
33.1,44.45,38.22,6.23,11836,1928,17204,30968
33.2,44.45,38.25,6.20,11845,1919,17204,30968
33.3,44.45,38.27,6.18,11851,1913,17204,30968
33.5,44.45,38.28,6.17,11854,1910,17204,30968
33.6,44.45,38.29,6.16,11857,1907,17204,30968
33.7,44.45,38.31,6.14,11864,1900,17204,30968
33.8,44.45,38.28,6.16,11856,1908,17204,30968
34.0,44.45,38.28,6.16,11855,1909,17204,30968
34.1,44.45,38.28,6.17,11854,1910,17204,30968
34.2,44.45,38.28,6.16,11855,1909,17204,30968
34.3,44.45,38.28,6.16,11856,1908,17204,30968
34.5,44.45,38.27,6.17,11852,1912,17204,30968
34.6,44.45,38.27,6.17,11852,1912,17204,30968
34.7,44.45,38.28,6.16,11855,1909,17204,30968
34.8,44.62,38.29,6.33,11858,1960,17150,30968
35.0,44.62,38.27,6.35,11852,1966,17150,30968
35.1,44.62,38.29,6.34,11857,1962,17149,30968
35.2,44.63,38.34,6.29,11874,1948,17146,30968
35.3,44.63,38.34,6.29,11873,1949,17146,30968
35.5,44.63,38.34,6.29,11874,1948,17146,30968
35.6,44.63,38.35,6.28,11877,1945,17146,30968
35.7,44.63,38.36,6.28,11878,1944,17146,30968
35.8,44.63,38.35,6.29,11875,1947,17146,30968
36.0,44.63,38.34,6.29,11873,1949,17146,30968
36.1,44.63,38.34,6.29,11873,1949,17146,30968
36.2,44.63,38.35,6.29,11875,1947,17146,30968
36.3,44.63,38.35,6.28,11877,1945,17146,30968
36.5,44.63,38.37,6.26,11882,1940,17146,30968
36.6,44.63,38.37,6.27,11881,1941,17146,30968
36.7,44.65,38.37,6.28,11883,1945,17140,30968
36.8,44.65,38.38,6.27,11887,1941,17140,30968
37.0,44.65,38.39,6.26,11888,1940,17140,30968
37.1,44.66,38.44,6.21,11905,1924,17139,30968
37.2,44.66,38.45,6.20,11908,1921,17139,30968
37.4,44.66,38.45,6.20,11908,1921,17139,30968
37.5,44.66,38.45,6.21,11907,1922,17139,30968
37.6,44.66,38.45,6.21,11907,1922,17139,30968
37.7,44.66,38.42,6.24,11898,1931,17139,30968
37.9,44.66,38.41,6.24,11896,1933,17139,30968
38.0,44.66,38.42,6.24,11897,1932,17139,30968
38.1,44.66,38.40,6.25,11892,1937,17139,30968
38.2,44.66,38.41,6.25,11894,1935,17139,30968
38.4,44.66,38.39,6.26,11890,1939,17139,30968
38.5,44.66,38.41,6.24,11896,1933,17139,30968
38.6,44.66,38.43,6.23,11901,1928,17139,30968
38.7,44.66,38.46,6.20,11909,1920,17139,30968
38.9,44.66,38.43,6.22,11902,1927,17139,30968
39.0,44.66,38.41,6.25,11894,1935,17139,30968
39.1,44.66,38.40,6.26,11891,1938,17139,30968
39.2,44.66,38.43,6.23,11901,1928,17139,30968
39.4,44.66,38.43,6.23,11901,1928,17139,30968
39.5,44.66,38.42,6.24,11897,1932,17139,30968
39.6,44.66,38.40,6.25,11892,1937,17139,30968
39.7,44.66,38.40,6.25,11892,1937,17139,30968
39.9,44.66,38.39,6.26,11890,1939,17139,30968
40.0,44.66,38.41,6.24,11896,1933,17139,30968
40.2,44.66,38.42,6.24,11897,1932,17139,30968
40.3,44.66,38.42,6.24,11898,1931,17139,30968
40.4,44.66,38.42,6.24,11898,1931,17139,30968
40.5,44.66,38.42,6.24,11897,1932,17139,30968
40.7,44.66,38.41,6.24,11896,1933,17139,30968
40.8,44.66,38.39,6.26,11890,1939,17139,30968
40.9,44.66,38.38,6.27,11887,1942,17139,30968
41.0,44.66,38.39,6.26,11890,1939,17139,30968
41.2,44.66,38.38,6.27,11887,1942,17139,30968
41.3,44.66,38.41,6.25,11894,1935,17139,30968
41.4,44.66,38.39,6.27,11888,1941,17139,30968
41.5,44.66,38.39,6.26,11889,1940,17139,30968
41.6,44.66,38.43,6.23,11901,1930,17137,30968
41.8,44.67,38.42,6.25,11897,1937,17134,30968
41.9,44.68,38.42,6.26,11898,1939,17131,30968
42.0,44.68,38.41,6.27,11896,1941,17131,30968
42.1,44.68,38.43,6.25,11901,1936,17131,30968
42.3,44.68,38.44,6.24,11905,1932,17131,30968
42.4,44.68,38.48,6.20,11917,1920,17131,30968
42.5,44.68,38.48,6.20,11916,1921,17131,30968
42.6,44.68,38.46,6.23,11909,1928,17131,30968
42.7,44.71,38.45,6.26,11907,1940,17121,30968
42.9,44.71,38.41,6.31,11894,1953,17121,30968
43.0,44.71,38.44,6.27,11904,1943,17121,30968
43.1,44.71,38.38,6.33,11887,1960,17121,30968
43.3,44.71,38.33,6.38,11870,1977,17121,30968
43.4,44.71,38.37,6.35,11881,1966,17121,30968
43.5,44.71,38.35,6.36,11876,1971,17121,30968
43.6,44.71,38.35,6.37,11875,1972,17121,30968
43.7,44.71,38.37,6.35,11881,1966,17121,30968
43.9,44.71,38.34,6.38,11872,1975,17121,30968
44.0,44.71,38.34,6.37,11874,1973,17121,30968
44.1,44.71,38.35,6.36,11877,1970,17121,30968
44.3,44.71,38.35,6.37,11875,1972,17121,30968
44.4,44.71,38.32,6.40,11866,1981,17121,30968
44.5,44.71,38.30,6.42,11860,1987,17121,30968
44.6,44.71,38.27,6.44,11853,1994,17121,30968
44.8,44.71,38.25,6.46,11845,2002,17121,30968
44.9,44.71,38.29,6.42,11858,1989,17121,30968
45.0,44.71,38.28,6.43,11856,1991,17121,30968
45.2,44.71,38.31,6.40,11865,1982,17121,30968
45.3,44.72,38.32,6.40,11868,1981,17119,30968
45.4,44.72,38.29,6.43,11859,1990,17119,30968
45.6,44.72,38.24,6.48,11842,2007,17119,30968
45.7,44.72,38.23,6.49,11839,2010,17119,30968
45.8,44.72,38.27,6.45,11853,1996,17119,30968
46.0,44.72,38.32,6.40,11867,1982,17119,30968
46.1,44.72,38.33,6.39,11869,1980,17119,30968
46.3,44.72,38.35,6.37,11875,1974,17119,30968
46.4,44.72,38.36,6.36,11879,1970,17119,30968
46.5,44.72,38.35,6.37,11877,1972,17119,30968
46.6,44.72,38.36,6.36,11878,1971,17119,30968
46.7,44.72,38.36,6.36,11880,1969,17119,30968
46.9,44.72,38.37,6.35,11883,1966,17119,30968
47.0,44.82,38.50,6.32,11922,1958,17088,30968
47.1,44.82,38.46,6.36,11910,1970,17088,30968
47.2,44.82,38.47,6.35,11912,1968,17088,30968
47.3,44.82,38.50,6.32,11924,1956,17088,30968
47.5,44.83,38.49,6.34,11919,1963,17086,30968
47.6,44.97,38.45,6.52,11908,2019,17041,30968
47.7,44.97,38.48,6.50,11915,2012,17041,30968
47.8,44.97,38.50,6.47,11922,2005,17041,30968
48.0,44.97,38.51,6.46,11926,2001,17041,30968
48.1,44.97,38.49,6.48,11921,2006,17041,30968
48.2,44.98,38.52,6.45,11930,1998,17040,30968
48.4,44.98,38.47,6.51,11913,2017,17038,30968
48.6,44.99,38.41,6.58,11896,2038,17034,30968
48.7,44.99,38.36,6.64,11878,2056,17034,30968
48.8,45.00,38.27,6.73,11852,2083,17033,30968
48.9,45.00,38.25,6.75,11845,2090,17033,30968
49.1,45.00,38.24,6.76,11841,2094,17033,30968
49.2,45.05,38.24,6.81,11842,2109,17017,30968
49.3,45.05,38.27,6.79,11850,2102,17016,30968
49.4,45.05,38.27,6.78,11853,2099,17016,30968
49.6,45.06,38.26,6.80,11847,2107,17014,30968
49.7,45.13,38.34,6.79,11873,2103,16992,30968
49.8,45.16,38.29,6.87,11858,2127,16983,30968
50.0,45.16,38.27,6.89,11850,2135,16983,30968
50.1,45.16,38.29,6.87,11858,2127,16983,30968
50.2,45.16,38.27,6.89,11850,2135,16983,30968
50.3,45.16,38.26,6.90,11847,2138,16983,30968
50.4,45.16,38.24,6.92,11843,2142,16983,30968
50.6,45.16,38.33,6.83,11871,2114,16983,30968
50.7,45.16,38.33,6.83,11869,2116,16983,30968
50.8,45.16,38.35,6.81,11877,2108,16983,30968
50.9,45.16,38.35,6.81,11877,2108,16983,30968
51.0,45.16,38.35,6.81,11877,2108,16983,30968
51.2,45.16,38.36,6.80,11880,2105,16983,30968
51.3,45.16,38.37,6.79,11883,2102,16983,30968
51.4,45.16,38.37,6.79,11881,2104,16983,30968
51.5,45.16,38.37,6.79,11882,2103,16983,30968
51.7,45.16,38.36,6.80,11879,2106,16983,30968
51.8,45.16,38.36,6.80,11878,2107,16983,30968
51.9,45.16,38.37,6.79,11883,2102,16983,30968
52.1,45.16,38.37,6.79,11883,2102,16983,30968
52.2,45.16,38.37,6.79,11881,2104,16983,30968
52.3,45.16,38.37,6.79,11881,2104,16983,30968
52.5,45.21,38.41,6.80,11896,2106,16966,30968
52.6,45.21,38.44,6.78,11903,2099,16966,30968
52.7,45.21,38.42,6.79,11898,2104,16966,30968
52.8,45.21,38.41,6.80,11896,2106,16966,30968
53.0,45.25,38.44,6.81,11905,2109,16954,30968
53.1,45.25,38.44,6.81,11905,2109,16954,30968
53.2,45.25,38.45,6.80,11907,2107,16954,30968
53.3,45.25,38.48,6.77,11918,2096,16954,30968
53.4,45.25,38.45,6.81,11906,2108,16954,30968
53.6,45.25,38.43,6.82,11902,2112,16954,30968
53.7,45.25,38.45,6.81,11906,2108,16954,30968
53.8,45.25,38.45,6.80,11907,2107,16954,30968
54.0,45.25,38.45,6.80,11908,2106,16954,30968
54.1,45.25,38.46,6.79,11910,2104,16954,30968
54.2,45.25,38.46,6.79,11911,2103,16954,30968
54.3,45.25,38.46,6.79,11910,2104,16954,30968
54.5,45.25,38.44,6.81,11904,2110,16954,30968
54.6,44.41,37.75,6.66,11990,2114,17654,31758
54.7,44.41,37.75,6.66,11989,2115,17654,31758
54.8,44.42,37.73,6.69,11982,2124,17652,31758
54.9,44.43,37.77,6.66,11994,2115,17649,31758
55.1,43.98,37.44,6.54,12128,2117,18145,32390
55.2,44.58,38.04,6.54,12321,2118,17951,32390
55.3,44.59,38.04,6.55,12321,2121,17948,32390
55.4,44.59,38.05,6.55,12324,2120,17946,32390
55.6,44.82,38.28,6.55,12398,2120,17872,32390
55.7,45.05,38.50,6.55,12470,2123,17797,32390
55.8,45.46,38.90,6.56,12600,2124,17666,32390
55.9,45.49,38.93,6.56,12609,2126,17655,32390
56.1,45.49,38.92,6.57,12607,2128,17655,32390
56.2,45.55,38.96,6.59,12619,2136,17635,32390
56.3,45.75,39.14,6.61,12676,2142,17572,32390
56.4,45.94,39.31,6.62,12734,2145,17511,32390
56.6,46.03,39.40,6.63,12761,2147,17482,32390
56.7,46.03,39.38,6.65,12755,2154,17481,32390
56.8,46.10,39.47,6.63,12785,2147,17458,32390
56.9,46.49,39.85,6.64,12907,2150,17333,32390
57.1,46.81,40.15,6.66,13005,2158,17227,32390
57.2,46.82,40.15,6.67,13005,2159,17226,32390
57.3,46.82,40.16,6.66,13008,2156,17226,32390
57.4,46.82,40.15,6.67,13005,2159,17226,32390
57.6,46.84,40.18,6.67,13014,2159,17217,32390
57.7,47.15,40.48,6.67,13111,2160,17119,32390
57.8,47.26,40.59,6.67,13147,2161,17082,32390
58.0,47.26,40.59,6.67,13146,2162,17082,32390
58.1,47.26,40.58,6.68,13145,2163,17082,32390
58.3,47.76,41.07,6.69,13304,2167,16919,32390
58.3,48.29,41.57,6.72,13465,2175,16750,32390
58.5,48.06,41.37,6.69,13464,2177,16907,32548
58.6,48.07,41.29,6.78,13438,2207,16903,32548
58.7,48.07,41.26,6.81,13428,2217,16903,32548
58.8,48.26,41.43,6.83,13485,2223,16840,32548
59.0,48.59,41.77,6.81,13596,2218,16734,32548
59.1,48.61,41.85,6.77,13621,2202,16725,32548
59.2,48.61,41.84,6.77,13619,2204,16725,32548
59.3,48.64,41.88,6.77,13630,2202,16716,32548
59.5,49.17,42.41,6.76,13804,2201,16543,32548
59.6,49.81,43.03,6.78,14006,2207,16335,32548
59.7,49.90,43.10,6.80,14029,2213,16306,32548
59.8,49.91,43.10,6.81,14028,2216,16304,32548
60.0,50.08,43.26,6.82,14079,2220,16249,32548
60.1,50.67,43.83,6.84,14267,2225,16056,32548
60.2,51.33,44.46,6.87,14471,2237,15840,32548
60.3,51.57,44.66,6.90,14537,2247,15764,32548
60.5,51.57,44.66,6.91,14536,2248,15764,32548
60.6,51.78,44.87,6.91,14604,2249,15695,32548
60.7,55.25,48.27,6.97,15712,2270,14566,32548
60.8,59.50,52.39,7.11,17051,2315,13182,32548
61.0,61.21,54.02,7.19,17581,2341,12626,32548
61.1,61.29,54.09,7.20,17605,2345,12598,32548
61.3,63.00,55.72,7.28,18135,2371,12042,32548
61.4,65.27,57.92,7.35,18852,2393,11303,32548
61.5,67.04,59.56,7.48,19387,2434,10727,32548
61.6,67.37,59.82,7.55,19470,2456,10622,32548
61.8,67.44,59.82,7.62,19469,2480,10599,32548
61.9,67.52,59.84,7.68,19476,2500,10572,32548
62.1,67.53,59.90,7.63,19496,2484,10568,32548
