elapsed_seconds,percent_known,percent_free,percent_occupied,free_cells,occupied_cells,unknown_cells,total_cells
29.0,43.84,37.62,6.21,12084,1995,18039,32118
29.1,43.84,37.62,6.21,12084,1995,18039,32118
29.2,43.84,37.62,6.21,12084,1995,18039,32118
29.3,43.84,37.61,6.23,12079,2000,18039,32118
29.5,43.84,37.61,6.23,12078,2001,18039,32118
29.6,43.84,37.62,6.21,12083,1996,18039,32118
29.7,43.84,37.62,6.21,12084,1995,18039,32118
29.9,43.84,37.63,6.21,12086,1993,18039,32118
30.0,43.84,37.65,6.18,12094,1985,18039,32118
30.1,43.84,37.66,6.17,12096,1983,18039,32118
30.2,43.84,37.61,6.23,12078,2001,18039,32118
30.4,43.84,37.60,6.24,12075,2004,18039,32118
30.4,43.84,37.60,6.23,12077,2002,18039,32118
30.6,43.84,37.61,6.23,12078,2001,18039,32118
30.7,43.84,37.61,6.23,12080,2000,18038,32118
30.8,43.92,37.63,6.29,12086,2019,18013,32118
31.0,43.93,37.64,6.30,12088,2022,18008,32118
31.1,43.93,37.64,6.29,12090,2020,18008,32118
31.2,43.93,37.67,6.26,12099,2011,18008,32118
31.4,43.93,37.68,6.26,12101,2009,18008,32118
31.5,43.93,37.65,6.28,12092,2018,18008,32118
31.6,43.93,37.59,6.34,12073,2037,18008,32118
31.7,43.93,37.57,6.36,12066,2044,18008,32118
31.9,43.93,37.51,6.42,12049,2061,18008,32118
32.0,43.93,37.39,6.54,12009,2101,18008,32118
32.1,43.95,37.40,6.55,12011,2105,18002,32118
32.2,43.95,37.40,6.55,12011,2105,18002,32118
32.4,43.95,37.37,6.59,12001,2115,18002,32118
32.5,43.95,37.38,6.57,12005,2111,18002,32118
32.6,43.95,37.37,6.59,12002,2115,18001,32118
32.7,43.97,37.36,6.61,11998,2123,17997,32118
32.9,43.97,37.36,6.60,12000,2121,17997,32118
33.0,43.97,37.35,6.62,11996,2125,17997,32118
33.1,43.97,37.35,6.62,11997,2125,17996,32118
33.2,43.97,37.32,6.65,11987,2135,17996,32118
33.4,43.97,37.31,6.66,11983,2139,17996,32118
33.5,43.97,37.31,6.66,11984,2138,17996,32118
33.7,43.97,37.30,6.67,11979,2143,17996,32118
33.8,43.97,37.29,6.68,11976,2146,17996,32118
33.9,43.97,37.29,6.68,11976,2146,17996,32118
34.0,43.97,37.28,6.68,11975,2147,17996,32118
34.2,43.97,37.29,6.68,11976,2146,17996,32118
34.3,43.97,37.30,6.67,11979,2143,17996,32118
34.4,43.97,37.31,6.66,11982,2140,17996,32118
34.6,43.97,37.28,6.68,11975,2147,17996,32118
34.7,43.97,37.28,6.69,11973,2149,17996,32118
34.9,43.97,37.28,6.69,11972,2150,17996,32118
35.0,43.97,37.30,6.67,11979,2143,17996,32118
35.1,43.97,37.29,6.68,11978,2144,17996,32118
35.3,43.97,37.30,6.67,11980,2142,17996,32118
35.4,43.97,37.30,6.67,11980,2142,17996,32118
35.6,43.97,37.30,6.67,11980,2142,17996,32118
35.7,43.97,37.32,6.65,11987,2135,17996,32118
35.8,43.97,37.32,6.65,11985,2137,17996,32118
36.0,44.01,37.32,6.69,11985,2149,17984,32118
36.1,44.03,37.34,6.69,11992,2148,17978,32118
36.3,44.09,37.39,6.70,12010,2152,17956,32118
36.4,44.19,37.56,6.62,12065,2127,17926,32118
36.5,44.32,37.73,6.59,12118,2117,17883,32118
36.7,44.54,37.96,6.58,12192,2112,17814,32118
36.8,44.57,37.99,6.59,12201,2115,17802,32118
36.9,44.67,38.09,6.58,12234,2114,17770,32118
37.1,44.67,38.10,6.58,12236,2112,17770,32118
37.2,44.68,38.10,6.58,12238,2113,17767,32118
37.4,44.68,38.11,6.57,12241,2110,17767,32118
37.5,44.68,38.11,6.58,12239,2112,17767,32118
37.7,44.68,38.12,6.56,12243,2108,17767,32118
37.8,44.79,38.24,6.55,12282,2105,17731,32118
37.9,44.88,38.32,6.56,12308,2106,17704,32118
38.0,45.11,38.56,6.55,12384,2104,17630,32118
38.2,44.67,38.16,6.51,12378,2111,17947,32436
38.3,44.69,38.13,6.56,12368,2129,17939,32436
38.4,44.99,38.41,6.58,12459,2134,17843,32436
38.6,45.03,38.46,6.57,12476,2130,17830,32436
38.7,45.06,38.48,6.58,12482,2134,17820,32436
38.8,45.22,38.62,6.60,12528,2141,17767,32436
39.0,45.44,38.81,6.63,12590,2149,17697,32436
39.1,45.44,38.79,6.66,12581,2159,17696,32436
39.2,45.44,38.78,6.66,12579,2161,17696,32436
39.3,45.44,38.78,6.67,12578,2162,17696,32436
39.5,45.49,38.80,6.69,12586,2170,17680,32436
39.7,45.61,38.91,6.70,12621,2173,17642,32436
39.8,45.69,38.99,6.70,12647,2173,17616,32436
40.0,45.70,38.96,6.74,12636,2186,17614,32436
40.1,45.71,38.96,6.75,12637,2189,17610,32436
40.3,45.96,39.20,6.76,12714,2192,17530,32436
40.4,45.96,39.20,6.76,12714,2193,17529,32436
40.6,45.98,39.22,6.77,12720,2195,17521,32436
40.7,46.33,39.55,6.78,12828,2198,17410,32436
40.9,46.33,39.55,6.78,12828,2198,17410,32436
41.0,46.42,39.49,6.92,12810,2246,17380,32436
41.2,46.44,39.49,6.95,12809,2255,17372,32436
41.4,46.44,39.50,6.94,12812,2252,17372,32436
41.5,46.44,39.52,6.92,12820,2244,17372,32436
41.7,46.44,39.53,6.91,12823,2241,17372,32436
41.8,46.44,39.65,6.79,12860,2204,17372,32436
42.0,46.44,39.64,6.80,12857,2207,17372,32436
42.1,46.44,39.63,6.81,12855,2209,17372,32436
42.3,46.44,39.64,6.80,12859,2205,17372,32436
42.5,46.44,39.64,6.80,12859,2205,17372,32436
42.6,46.44,39.65,6.79,12860,2204,17372,32436
42.8,46.44,39.66,6.78,12865,2199,17372,32436
42.9,46.44,39.66,6.79,12863,2201,17372,32436
43.1,46.44,39.65,6.79,12862,2202,17372,32436
43.2,46.44,39.66,6.78,12864,2200,17372,32436
43.4,46.44,39.66,6.78,12864,2200,17372,32436
43.5,46.45,39.66,6.79,12865,2202,17369,32436
43.6,46.45,39.67,6.78,12868,2199,17369,32436
43.8,46.45,39.67,6.78,12867,2200,17369,32436
43.9,46.45,39.67,6.79,12866,2201,17369,32436
44.1,46.46,39.67,6.79,12866,2203,17367,32436
44.2,46.46,39.66,6.80,12863,2207,17366,32436
44.4,46.46,39.66,6.80,12864,2206,17366,32436
44.6,46.46,39.65,6.81,12860,2210,17366,32436
44.7,46.46,39.64,6.82,12857,2213,17366,32436
44.8,46.46,39.63,6.83,12853,2217,17366,32436
45.0,46.46,39.61,6.85,12849,2221,17366,32436
45.2,46.46,39.62,6.84,12851,2219,17366,32436
45.3,46.46,39.60,6.86,12846,2224,17366,32436
45.5,46.46,39.60,6.86,12845,2225,17366,32436
45.6,46.46,39.60,6.86,12844,2226,17366,32436
45.8,46.46,39.61,6.85,12848,2223,17365,32436
45.9,46.46,39.62,6.85,12850,2221,17365,32436
46.0,46.46,39.62,6.84,12851,2220,17365,32436
46.2,46.46,39.65,6.81,12861,2210,17365,32436
46.3,46.46,39.65,6.81,12861,2210,17365,32436
46.5,46.46,39.63,6.84,12853,2218,17365,32436
46.6,46.50,39.68,6.83,12869,2215,17352,32436
46.8,46.50,39.66,6.85,12863,2221,17352,32436
46.9,46.53,39.68,6.85,12871,2222,17343,32436
47.1,46.62,39.77,6.85,12900,2221,17315,32436
47.2,46.68,39.83,6.85,12920,2222,17294,32436
47.4,46.68,39.82,6.87,12915,2227,17294,32436
47.6,46.70,39.83,6.87,12918,2229,17289,32436
47.7,46.72,39.83,6.90,12918,2237,17281,32436
47.8,46.72,39.82,6.90,12917,2238,17281,32436
48.0,46.49,39.61,6.87,12930,2243,17467,32640
48.1,46.49,39.61,6.87,12930,2243,17467,32640
48.3,46.51,39.56,6.96,12911,2271,17458,32640
48.5,46.51,39.47,7.04,12884,2298,17458,32640
48.6,46.53,39.49,7.04,12888,2299,17453,32640
48.8,46.53,39.49,7.03,12891,2296,17453,32640
48.9,46.53,39.50,7.03,12894,2294,17452,32640
49.1,46.56,39.60,6.96,12924,2272,17444,32640
49.2,46.56,39.59,6.97,12922,2274,17444,32640
49.4,46.56,39.59,6.96,12923,2273,17444,32640
49.5,46.56,39.66,6.89,12946,2250,17444,32640
49.6,46.56,39.66,6.89,12946,2250,17444,32640
49.8,46.60,39.69,6.91,12954,2255,17431,32640
49.9,46.60,39.70,6.90,12957,2252,17431,32640
50.1,46.60,39.71,6.89,12960,2249,17431,32640
50.2,46.60,39.71,6.88,12962,2247,17431,32640
50.4,46.60,39.73,6.87,12967,2242,17431,32640
50.5,46.60,39.74,6.86,12970,2239,17431,32640
50.7,46.60,39.75,6.85,12973,2236,17431,32640
50.8,46.60,39.74,6.85,12972,2237,17431,32640
51.0,46.61,39.76,6.84,12979,2233,17428,32640
51.1,46.63,39.78,6.85,12983,2236,17421,32640
51.3,46.65,39.79,6.86,12987,2238,17415,32640
51.4,46.65,39.79,6.85,12989,2236,17415,32640
51.6,46.65,39.80,6.85,12990,2235,17415,32640
51.7,46.65,39.81,6.84,12993,2234,17413,32640
51.9,46.65,39.80,6.85,12992,2235,17413,32640
52.0,46.67,39.82,6.86,12996,2238,17406,32640
52.2,47.68,40.78,6.91,13310,2254,17076,32640
52.3,48.69,41.68,7.01,13604,2288,16748,32640
52.5,50.36,43.27,7.10,14122,2317,16201,32640
52.6,51.17,44.00,7.17,14363,2340,15937,32640
52.8,51.18,44.01,7.16,14366,2338,15936,32640
53.0,51.18,44.02,7.15,14369,2335,15936,32640
53.1,51.19,44.05,7.14,14379,2329,15932,32640
53.3,51.29,44.09,7.20,14391,2349,15900,32640
53.5,52.18,44.99,7.19,14684,2346,15610,32640
53.6,53.04,45.80,7.24,14948,2363,15329,32640
53.8,54.79,47.49,7.31,15500,2385,14755,32640
54.0,56.88,49.51,7.37,16160,2407,14073,32640
54.1,59.43,51.98,7.45,16965,2432,13243,32640
54.3,59.64,52.17,7.48,17027,2441,13172,32640
54.5,59.66,52.15,7.51,17022,2451,13167,32640
54.6,59.92,52.40,7.52,17103,2456,13081,32640
54.8,61.96,54.40,7.56,17755,2468,12417,32640
55.0,63.01,55.40,7.61,18083,2485,12072,32640
55.1,63.57,55.91,7.67,18248,2502,11890,32640
55.3,64.50,56.81,7.69,18544,2510,11586,32640
55.5,64.52,56.82,7.70,18547,2512,11581,32640
55.6,64.52,56.82,7.70,18546,2513,11581,32640
55.8,64.53,56.83,7.70,18549,2514,11577,32640
56.0,64.54,56.84,7.71,18551,2516,11573,32640
56.1,64.54,56.81,7.73,18544,2523,11573,32640
56.3,64.54,56.78,7.76,18533,2534,11573,32640
56.5,64.54,56.76,7.78,18528,2539,11573,32640
56.6,64.54,56.77,7.77,18530,2537,11573,32640
56.8,64.54,56.78,7.76,18534,2533,11573,32640
57.0,64.54,56.76,7.78,18527,2540,11573,32640
57.1,64.54,56.76,7.78,18528,2539,11573,32640
57.3,64.93,57.14,7.79,18651,2543,11446,32640
57.5,65.28,57.47,7.81,18758,2550,11332,32640
57.7,65.28,57.45,7.83,18753,2555,11332,32640
57.8,65.28,57.46,7.82,18754,2554,11332,32640
58.0,65.29,57.46,7.84,18754,2558,11328,32640
58.2,67.28,59.40,7.88,19387,2573,10680,32640
58.4,68.52,60.59,7.93,19778,2588,10274,32640
58.5,68.57,60.55,8.02,19762,2619,10259,32640
58.7,68.66,60.62,8.04,19786,2625,10229,32640
58.9,68.69,60.70,7.98,19814,2605,10221,32640
59.1,69.16,61.10,8.05,19944,2629,10067,32640
59.3,69.23,61.11,8.12,19947,2651,10042,32640
59.5,69.24,61.20,8.04,19977,2623,10040,32640
59.6,69.25,61.20,8.05,19976,2628,10036,32640
59.8,69.26,61.20,8.05,19976,2629,10035,32640
60.0,69.26,61.23,8.02,19987,2618,10035,32640
60.2,69.26,61.22,8.04,19981,2625,10034,32640
60.4,69.26,61.22,8.04,19983,2623,10034,32640
60.5,69.26,61.24,8.02,19988,2618,10034,32640
60.7,69.26,61.23,8.03,19986,2620,10034,32640
60.9,69.26,61.25,8.01,19992,2614,10034,32640
61.0,69.26,61.26,8.00,19995,2611,10034,32640
61.2,69.26,61.25,8.01,19993,2614,10033,32640
61.4,69.26,61.24,8.02,19990,2617,10033,32640
61.5,69.26,61.24,8.02,19989,2618,10033,32640
61.7,69.26,61.24,8.02,19989,2618,10033,32640
61.8,69.26,61.22,8.04,19983,2624,10033,32640
62.0,69.26,61.25,8.01,19993,2614,10033,32640
62.2,69.26,61.26,8.00,19995,2612,10033,32640
62.4,69.26,61.27,8.00,19997,2610,10033,32640
62.5,69.26,61.27,7.99,19998,2609,10033,32640
62.7,69.26,61.28,7.98,20003,2604,10033,32640
62.9,69.26,61.28,7.98,20003,2604,10033,32640
63.0,69.26,61.30,7.96,20009,2598,10033,32640
63.2,69.26,61.30,7.97,20007,2600,10033,32640
63.4,69.26,61.30,7.97,20007,2600,10033,32640
63.5,69.26,61.31,7.95,20012,2595,10033,32640
63.7,69.26,61.31,7.96,20010,2597,10033,32640
63.9,69.26,61.29,7.97,20006,2602,10032,32640
64.1,69.26,61.29,7.97,20005,2603,10032,32640
64.2,69.26,61.29,7.98,20004,2604,10032,32640
64.4,69.33,61.30,8.03,20008,2622,10010,32640
64.5,69.37,61.34,8.03,20021,2620,9999,32640
64.7,69.37,61.32,8.05,20016,2626,9998,32640
64.8,69.38,61.34,8.04,20020,2625,9995,32640
65.0,69.42,61.32,8.10,20014,2644,9982,32640
65.2,69.50,61.34,8.15,20023,2661,9956,32640
65.3,69.52,61.36,8.16,20027,2663,9950,32640
65.5,69.06,60.76,8.30,20026,2736,10198,32960
65.6,69.14,60.73,8.41,20017,2771,10172,32960
65.8,69.16,60.76,8.40,20025,2770,10165,32960
66.0,69.19,60.83,8.37,20048,2758,10154,32960
66.2,69.21,60.84,8.37,20052,2758,10150,32960
66.4,69.23,60.81,8.42,20042,2776,10142,32960
66.5,69.23,60.86,8.37,20059,2759,10142,32960
66.7,69.23,60.89,8.34,20068,2750,10142,32960
66.9,69.23,60.90,8.33,20074,2744,10142,32960
67.1,69.23,60.94,8.29,20086,2732,10142,32960
67.3,69.24,60.94,8.29,20087,2733,10140,32960
67.5,69.24,60.96,8.28,20091,2729,10140,32960
